race_id,date,venue,race_number,dataset_version,exporter_version,row_id,registration_no,registration_no_missing,number,car_number,name,label_resolved,finish_rank,target_top1,target_top2,target_top3,title,category,girls,time_band,field_size,scheduled_start_time,race_is_s_class,race_class_scope,race_class_scope_reason,snapshot_joined,race_stage,class_stage,race_slot,normalized_race_number,scheduled_hour,venue_bank_length_m,venue_bank_length_delta_400,venue_straight_length_m,venue_center_cant_deg,venue_straight_cant_deg,venue_straight_ratio,venue_bank_exposure,weather_wind_speed_mps,weather_wind_abs_mps,wind_x_bank_exposure,front_style_wind_load,front_style_short_bank_pressure,support_style_long_straight_signal,car1_score_rank,car1_back_count,car1_nige_count,car1_st_tori,axis_number,axis_back_count,axis_score_rank,is_early_slot,is_mid_slot,is_late_slot,is_after_22,is_midnight_meeting,venue_profile_known,venue_is_short_bank,venue_is_400m_bank,venue_is_500m_bank,venue_is_indoor,venue_is_coastal,venue_is_river,venue_is_mountain,weather_has_wind_speed,weather_is_strong_wind,car1_is_top_score,car1_style_escape,car1_is_max_back,venue_is_seibuen,seibuen_back10_self_powered_axis,axis_style_escape,program_average_points,program_recent_finish_index,program_age,program_style,program_comment_confidence,program_line_strength,program_venue_fit,program_class_band,program_prefecture,program_home_bank,program_graduation_term,program_win_rate,program_quinella_rate,program_trio_rate,program_nige_count,program_makuri_count,program_sashi_count,program_mark_count,program_back_count,program_gear_ratio,program_yosoin_mark,program_st_tori,program_average_points_rank,program_is_top_average_points,program_back_count_rank,program_is_max_back,program_front_style_score,program_support_style_score,program_line_type,program_line_id,program_line_position,program_line_size,program_same_line_count_ahead,program_same_line_count_behind,snapshot_race_id,snapshot_registration_no,snapshot_asof_date,snapshot_registration_no_missing,snapshot_name,snapshot_number,snapshot_venue,snapshot_race_number,snapshot_category,snapshot_race_class_scope,snapshot_class_band,snapshot_age,snapshot_style,snapshot_average_points,snapshot_win_rate,snapshot_quinella_rate,snapshot_trio_rate,snapshot_nige_count,snapshot_makuri_count,snapshot_sashi_count,snapshot_mark_count,snapshot_back_count,snapshot_profile_available,snapshot_recent_form_available,snapshot_lookback_races,snapshot_avg_finish,snapshot_top1_rate,snapshot_top2_rate,snapshot_top3_rate,snapshot_avg_agari,snapshot_popular_underperform_rate,snapshot_escape_survival_rate,snapshot_makuri_success_rate,snapshot_close_loss_positive_signal,snapshot_escape_skill_auto,snapshot_makuri_skill_auto,snapshot_kamashi_skill_auto,snapshot_marker_work_score_auto,snapshot_chigire_risk_auto,snapshot_solo_strength_auto,snapshot_chaos_upside_auto,snapshot_recent_form_score,snapshot_form_negative_risk,snapshot_form_positive_signal,snapshot_manual_scouting_available,snapshot_manual_research_only,snapshot_manual_confidence,snapshot_manual_effective_from,snapshot_manual_role_self_score,snapshot_manual_role_marker_score,snapshot_manual_solo_strength,snapshot_manual_escape_skill,snapshot_manual_makuri_skill,snapshot_manual_kamashi_skill,snapshot_manual_midpack_skill,snapshot_manual_marker_work_score,snapshot_manual_chigire_risk,snapshot_manual_chaos_upside,snapshot_final_role_self_score,snapshot_final_role_marker_score,snapshot_final_solo_strength,snapshot_final_escape_skill,snapshot_final_makuri_skill,snapshot_final_kamashi_skill,snapshot_final_midpack_skill,snapshot_final_marker_work_score,snapshot_final_chigire_risk,snapshot_final_chaos_upside,snapshot_strength_note,snapshot_weakness_note,snapshot_trend_note,snapshot_source_file,p1_probability,p2_probability,p3_probability,p1_raw_probability,p2_raw_probability,p3_raw_probability
20260526-27-01,2026-05-26,京王閣,1,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-01:013175:7,013175,0,7,7,峠　祐介,1,6,0,0,0,Ａ級一般,Ａ級一般,0,night,7,20:57,0,non_s,race_category_non_s,1,general,a_class,early,0.083333,20,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,4.0,0.0,1,11.0,1,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,True,True,False,False,True,0.0,0.1,50,追,0.41,0.08,0.25,A2,埼　玉,西武園,78,0.0,0.0,0.0,0,0,0,0,0,3.92,,0.0,0,0,0,0,0.0,1.0,None,,,0,0,0,20260526-27-01,013175,2026-01-05,0,峠　祐介,7,京王閣,1,Ａ級一般,non_s,A2,50,追,80.21,0.0,0.07,0.14,0,0,0,1,0,1,1,10,4.5,0.0,0.1,0.3,11.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.4042,0.105,0.1268,0.185,0.255,0.1295,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.435,0.4042,0.1268,,,,data\raw\official\2026-01-05\races.json,0.132166898953,0.291780926513,0.453144262303,0.405819554078,0.514689290477,0.577176789924
20260526-27-02,2026-05-26,京王閣,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-02:015456:1,015456,0,1,1,安藤　直希,1,6,0,0,0,Ａ級一般,Ａ級一般,0,night,7,21:21,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,3.0,0.0,1,11.0,1,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,True,True,False,False,True,83.08,3.24,28,逃,0.52,0.77,0.47,A1,京　都,向日町,117,0.07,0.26,0.46,3,2,1,1,11,3.92,,0.0,1,1,1,1,1.0,0.15,None,,,0,0,0,20260526-27-02,015456,2026-05-08,0,安藤　直希,1,京王閣,2,Ａ級一般,non_s,A1,28,逃,82.83,0.04,0.25,0.45,3,2,0,1,11,1,1,10,4.3,0.1,0.3,0.5,11.92,0.1,1.0,0.0,0.1,0.6697,0.1833,0.4939,0.1717,0.309,0.2655,0.2659,0.345,0.24,0.2715,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2655,0.6697,0.1833,0.4939,0.0,0.1717,0.309,0.2659,,,,data\raw\official\2026-05-08\races.json,0.269791005381,0.493529248648,0.67412540962,0.859822224222,0.870235515339,0.827072819816
20260526-27-02,2026-05-26,京王閣,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-02:013860:2,013860,0,2,2,藤原　清隆,1,5,0,0,0,Ａ級一般,Ａ級一般,0,night,7,21:21,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,3.0,0.0,1,11.0,1,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,True,True,False,False,True,82.79,1.91,44,追,0.45,0.08,0.41,A2,静　岡,,87,0.04,0.12,0.33,0,0,3,0,0,3.92,,9.0,2,0,0,0,0.0,1.0,None,,,0,0,0,20260526-27-02,013860,2026-05-06,0,藤原　清隆,2,京王閣,2,Ａ級一般,non_s,A2,44,追,82.94,0.05,0.16,0.38,0,0,3,0,0,1,1,10,4.1,0.0,0.2,0.3,12.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.4148,0.115,0.1152,0.23,0.285,0.161,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.32,0.4148,0.1152,,,,data\raw\official\2026-05-06\races.json,0.124559459179,0.312811349894,0.508958151148,0.396970206949,0.551577332093,0.624431963595
20260526-27-02,2026-05-26,京王閣,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-02:014651:3,014651,0,3,3,須永　勝太,1,7,0,0,0,Ａ級一般,Ａ級一般,0,night,7,21:21,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,3.0,0.0,1,11.0,1,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,True,True,False,False,True,82.35,3.42,35,両,0.49,0.14,0.44,A2,福　島,いわき平,98,0.14,0.25,0.35,0,3,4,0,0,3.92,,1.0,3,0,0,0,0.6,0.55,None,,,0,0,0,20260526-27-02,014651,2026-05-14,0,須永　勝太,3,京王閣,2,Ａ級一般,non_s,A2,35,両,81.28,0.08,0.2,0.32,0,2,3,0,0,1,1,10,3.8,0.2,0.4,0.5,11.3,0.1,0.0,0.5,0.0,0.0,0.445,0.1,0.29,0.2915,0.3913,0.2629,0.385,0.19,0.2695,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913,0.0,0.445,0.1,0.0,0.29,0.2915,0.2629,,,,data\raw\official\2026-05-14\races.json,0.208599621747,0.369913921307,0.53518956921,0.66480567241,0.652265763015,0.656614837278
20260526-27-02,2026-05-26,京王閣,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-02:015707:4,015707,0,4,4,池邉　聖,1,4,0,0,0,Ａ級一般,Ａ級一般,0,night,7,21:21,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,3.0,0.0,1,11.0,1,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,True,True,False,False,True,81.2,3.04,31,逃,0.48,0.73,0.44,A1,神奈川,川崎,123,0.12,0.2,0.36,2,3,0,0,11,3.92,,7.0,4,0,1,1,1.0,0.15,None,,,0,0,0,20260526-27-02,015707,2026-05-06,0,池邉　聖,4,京王閣,2,Ａ級一般,non_s,A1,31,逃,81.73,0.1,0.21,0.36,1,3,0,0,8,1,1,10,4.7,0.1,0.3,0.4,11.99,0.3,1.0,0.5,0.0,0.5375,0.6375,0.4875,0.105,0.3978,0.4469,0.2464,0.27,0.365,0.189,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4469,0.5375,0.6375,0.4875,0.0,0.105,0.3978,0.2464,,,,data\raw\official\2026-05-06\races.json,0.219233235923,0.4076371853,0.563788372612,0.698694933393,0.718782842137,0.69170221514
20260526-27-02,2026-05-26,京王閣,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-02:014316:5,014316,0,5,5,山崎　光展,1,1,1,1,1,Ａ級一般,Ａ級一般,0,night,7,21:21,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,3.0,0.0,1,11.0,1,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,True,True,False,False,True,81.0,2.01,39,両,0.45,0.17,0.41,A2,京　都,向日町,93,0.03,0.15,0.34,0,0,3,1,0,3.92,,7.0,5,0,0,0,0.6,0.55,None,,,0,0,0,20260526-27-02,014316,2026-05-14,0,山崎　光展,5,京王閣,2,Ａ級一般,non_s,A2,39,両,81.17,0.04,0.17,0.34,0,0,3,1,0,1,1,10,4.3,0.0,0.0,0.4,11.74,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2875,0.347,0.148,0.1948,0.225,0.22,0.1875,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.2875,0.347,0.1948,,,,data\raw\official\2026-05-14\races.json,0.087183210944,0.206495538349,0.335580939931,0.277852340713,0.364111654421,0.411718458176
20260526-27-02,2026-05-26,京王閣,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-02:013763:6,013763,0,6,6,川上　真二郎,1,3,0,0,1,Ａ級一般,Ａ級一般,0,night,7,21:21,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,3.0,0.0,1,11.0,1,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,True,True,False,False,True,78.08,0.24,46,追,0.33,0.08,0.29,A2,新　潟,弥彦,86,0.0,0.0,0.08,0,0,0,0,0,3.92,,0.0,6,0,0,0,0.0,1.0,None,,,0,0,0,20260526-27-02,013763,2026-05-14,0,川上　真二郎,6,京王閣,2,Ａ級一般,non_s,A2,46,追,77.88,0.0,0.0,0.11,0,0,0,0,0,1,1,10,5.5,0.0,0.0,0.1,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397,0.035,0.0422,0.045,0.385,0.0315,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.5397,0.0422,,,,data\raw\official\2026-05-14\races.json,0.033224332346,0.087543921644,0.180111737125,0.105885736612,0.154365379509,0.22097597892
20260526-27-02,2026-05-26,京王閣,2,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-02:015156:7,015156,0,7,7,門脇　翼,1,2,0,1,1,Ａ級一般,Ａ級一般,0,night,7,21:21,0,non_s,race_category_non_s,1,general,a_class,early,0.166667,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,3.0,0.0,1,11.0,1,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,True,True,False,False,True,77.28,0.32,32,逃,0.33,0.32,0.27,A2,秋　田,,111,0.0,0.04,0.04,0,0,0,1,2,3.92,,1.0,7,0,3,0,1.0,0.15,None,,,0,0,0,20260526-27-02,015156,2026-05-10,0,門脇　翼,7,京王閣,2,Ａ級一般,non_s,A2,32,逃,77.55,0.0,0.05,0.05,0,0,0,1,2,1,1,10,5.9,0.0,0.1,0.1,12.41,0.2,0.0,0.0,0.1,0.05,0.0,0.09,0.435,0.5783,0.035,0.0772,0.08,0.495,0.086,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.05,0.0,0.09,0.0,0.435,0.5783,0.0772,,,,data\raw\official\2026-05-10\races.json,0.057409134481,0.122068834858,0.202245820354,0.182962547732,0.21524283657,0.248131903277
20260526-27-03,2026-05-26,京王閣,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-03:013760:1,013760,0,1,1,矢口　啓一郎,1,5,0,0,0,Ａ級選抜,Ａ級選抜,0,night,7,21:45,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,17.0,5,11.0,5,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,False,False,False,False,True,86.46,2.76,46,両,0.51,0.44,0.46,A1,群　馬,前橋,86,0.03,0.24,0.44,1,0,1,5,3,3.92,,17.0,1,1,2,0,0.6,0.55,None,,,0,0,0,20260526-27-03,013760,2026-05-12,0,矢口　啓一郎,1,京王閣,3,Ａ級選抜,non_s,A1,45,両,86.13,0.04,0.21,0.47,1,0,1,3,3,1,1,10,4.1,0.0,0.3,0.5,10.89,0.0,1.0,0.0,0.0,0.4582,0.0,0.1827,0.395,0.2898,0.183,0.2021,0.345,0.185,0.2415,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.4582,0.0,0.1827,0.0,0.395,0.2898,0.2021,,,,data\raw\official\2026-05-12\races.json,0.274353590247,0.510993895082,0.699429935787,0.740301337925,0.750003210836,0.75623390992
20260526-27-03,2026-05-26,京王閣,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-03:013638:2,013638,0,2,2,村上　卓茂,1,2,0,1,1,Ａ級選抜,Ａ級選抜,0,night,7,21:45,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,17.0,5,11.0,5,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,False,False,False,False,True,86.26,3.01,48,追,0.5,0.11,0.45,A2,愛　知,豊橋,84,0.07,0.25,0.4,0,0,6,1,0,3.92,,12.0,2,0,0,0,0.0,1.0,None,,,0,0,0,20260526-27-03,013638,2026-05-06,0,村上　卓茂,2,京王閣,3,Ａ級選抜,non_s,A2,48,追,86.55,0.09,0.23,0.38,0,0,5,0,0,1,1,10,3.2,0.1,0.5,0.7,11.99,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.425,0.17,0.263,0.31,0.54,0.1,0.408,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.0,0.0,0.0,0.0,0.425,0.17,0.31,,,,data\raw\official\2026-05-06\races.json,0.221898722331,0.440507718788,0.619061875547,0.598759873629,0.646548239947,0.669338783878
20260526-27-03,2026-05-26,京王閣,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-03:012747:3,012747,0,3,3,布居　寛幸,1,3,0,0,1,Ａ級選抜,Ａ級選抜,0,night,7,21:45,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,17.0,5,11.0,5,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,False,False,False,False,True,83.4,3.33,52,追,0.51,0.15,0.46,A1,和歌山,和歌山,72,0.11,0.25,0.4,0,0,5,2,0,3.92,,3.0,3,0,0,0,0.0,1.0,None,,,0,0,0,20260526-27-03,012747,2026-04-20,0,布居　寛幸,3,京王閣,3,Ａ級選抜,non_s,A1,52,追,82.68,0.03,0.17,0.41,0,0,3,2,0,1,1,10,4.4,0.0,0.1,0.3,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.4007,0.111,0.1198,0.19,0.245,0.133,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.345,0.4007,0.1198,,,,data\raw\official\2026-04-20\races.json,0.163157839568,0.336937222376,0.52569106612,0.440256556572,0.494534281259,0.568384894614
20260526-27-03,2026-05-26,京王閣,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-03:014319:4,014319,0,4,4,中野　彰人,1,4,0,0,0,Ａ級選抜,Ａ級選抜,0,night,7,21:45,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,17.0,5,11.0,5,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,False,False,False,False,True,80.96,1.09,38,追,0.38,0.17,0.33,A2,和歌山,和歌山,93,0.0,0.11,0.18,0,0,0,3,0,3.92,,3.0,4,0,0,0,0.0,1.0,None,,,0,0,0,20260526-27-03,014319,2026-05-06,0,中野　彰人,4,京王閣,3,Ａ級選抜,non_s,A2,38,追,80.45,0.0,0.08,0.16,0,0,0,2,0,1,1,10,4.3,0.0,0.2,0.2,11.7,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.47,0.472,0.07,0.1545,0.195,0.32,0.1965,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.47,0.472,0.1545,,,,data\raw\official\2026-05-06\races.json,0.100304963087,0.229973287492,0.372301793275,0.270657651345,0.337539656903,0.402538161998
20260526-27-03,2026-05-26,京王閣,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-03:015101:5,015101,0,5,5,松岡　晋乃介,1,1,1,1,1,Ａ級選抜,Ａ級選抜,0,night,7,21:45,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,17.0,5,11.0,5,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,False,False,False,False,True,80.62,1.08,29,逃,0.41,0.73,0.39,A2,岐　阜,大垣,109,0.0,0.03,0.31,1,0,0,0,11,3.92,,12.0,5,0,1,1,1.0,0.15,None,,,0,0,0,20260526-27-03,015101,2026-05-10,0,松岡　晋乃介,5,京王閣,3,Ａ級選抜,non_s,A2,29,逃,81.0,0.0,0.03,0.3,1,0,0,0,9,1,1,10,4.2,0.0,0.1,0.5,11.63,0.2,1.0,0.0,0.0,0.8824,0.0,0.5382,0.035,0.3177,0.175,0.2112,0.29,0.265,0.203,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.8824,0.0,0.5382,0.0,0.035,0.3177,0.2112,,,,data\raw\official\2026-05-10\races.json,0.1587972191,0.29891616271,0.423537532159,0.428490087017,0.438729472036,0.457934994707
20260526-27-03,2026-05-26,京王閣,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-03:013553:6,013553,0,6,6,小島　雅章,1,6,0,0,0,Ａ級選抜,Ａ級選抜,0,night,7,21:45,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,17.0,5,11.0,5,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,False,False,False,False,True,80.42,1.56,50,追,0.4,0.08,0.34,A2,埼　玉,大宮,83,0.03,0.15,0.19,0,0,4,0,0,3.92,,0.0,6,0,0,0,0.0,1.0,None,,,0,0,0,20260526-27-03,013553,2026-05-12,0,小島　雅章,6,京王閣,3,Ａ級選抜,non_s,A2,50,追,80.69,0.04,0.17,0.21,0,0,4,0,0,1,1,10,4.7,0.0,0.2,0.2,13.51,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.4738,0.078,0.0753,0.155,0.325,0.1085,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.32,0.4738,0.0753,,,,data\raw\official\2026-05-12\races.json,0.054991544137,0.120849145008,0.222657120348,0.148386298362,0.177374421995,0.240740145763
20260526-27-03,2026-05-26,京王閣,3,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-03:011341:7,011341,0,7,7,黒崎　直行,1,7,0,0,0,Ａ級選抜,Ａ級選抜,0,night,7,21:45,0,non_s,race_category_non_s,1,selection,a_class,early,0.25,21,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,1.0,17.0,5,11.0,5,True,False,False,False,True,1,0,1,0,0,0,1,0,False,False,True,False,False,False,False,True,78.85,0.42,60,追,0.35,0.08,0.31,A2,栃　木,宇都宮,57,0.0,0.0,0.14,0,0,0,0,0,3.93,,0.0,7,0,0,0,0.0,1.0,None,,,0,0,0,20260526-27-03,011341,2026-05-02,0,黒崎　直行,7,京王閣,3,Ａ級選抜,non_s,A2,59,追,78.83,0.0,0.0,0.12,0,0,0,0,0,1,1,10,5.5,0.0,0.0,0.2,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4895,0.07,0.0845,0.09,0.37,0.063,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.4895,0.0845,,,,data\raw\official\2026-05-02\races.json,0.02649612153,0.061822568543,0.137320676765,0.071495744601,0.090739097581,0.148473130744
20260526-27-04,2026-05-26,京王閣,4,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-04:013482:1,013482,0,1,1,松崎　貴久,1,7,0,0,0,Ａ級選抜,Ａ級選抜,0,midnight,7,22:09,0,non_s,race_category_non_s,1,selection,a_class,early,0.333333,22,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,3,10.0,3,True,False,False,True,True,1,0,1,0,0,0,1,0,False,False,True,False,False,False,False,True,86.96,5.29,51,追,0.61,0.16,0.58,A1,富　山,富山,82,0.23,0.33,0.6,0,2,7,1,1,3.92,,2.0,1,1,3,0,0.0,1.0,None,,,0,0,0,20260526-27-04,013482,2026-05-12,0,松崎　貴久,1,京王閣,4,Ａ級選抜,non_s,A1,51,追,86.59,0.22,0.33,0.59,0,2,6,1,1,1,1,10,3.2,0.2,0.5,0.7,11.91,0.0,0.0,0.0,0.0,0.0278,0.1222,0.1056,0.3861,0.1578,0.344,0.2644,0.53,0.065,0.371,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0278,0.1222,0.1056,0.0,0.3861,0.1578,0.2644,,,,data\raw\official\2026-05-12\races.json,0.274947093168,0.502586291319,0.704209113017,0.725458718889,0.790163227811,0.782572056926
20260526-27-04,2026-05-26,京王閣,4,rider_placement_v1,rider_placement_dataset_exporter_v1,20260526-27-04:014862:2,014862,0,2,2,坂本　将太郎,1,1,1,1,1,Ａ級選抜,Ａ級選抜,0,midnight,7,22:09,0,non_s,race_category_non_s,1,selection,a_class,early,0.333333,22,400.0,0.0,51.5,32.176111,2.8625,0.12875,1.15,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,3,10.0,3,True,False,False,True,True,1,0,1,0,0,0,1,0,False,False,True,False,False,False,False,True,85.4,4.1,33,追,0.56,0.26,0.5,A1,栃　木,宇都宮,101,0.1,0.36,0.5,0,0,5,6,0,3.92,,7.0,2,0,0,0,0.0,1.0,None,,,0,0,0,20260526-27-04,014862,2026-05-12,0,坂本　将太郎,2,京王閣,4,Ａ級選抜,non_s,A1,33,追,84.95,0.08,0.29,0.45,0,0,3,4,0,1,1,10,3.8,0.1,0.3,0.5,12.44,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4407,0.2792,0.191,0.2278,0.37,0.155,0.289,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.0,0.0,0.4407,0.2792,0.2278,,,,data\raw\official\2026-05-12\races.json,0.229768990163,0.461777233572,0.67473073733,0.606254517274,0.726003465895,0.74981338813
