race_id,date,venue,race_number,dataset_version,exporter_version,row_id,registration_no,registration_no_missing,number,car_number,name,label_resolved,finish_rank,target_top1,target_top2,target_top3,title,category,girls,time_band,field_size,scheduled_start_time,race_is_s_class,race_class_scope,race_class_scope_reason,snapshot_joined,race_stage,class_stage,race_slot,normalized_race_number,scheduled_hour,venue_bank_length_m,venue_bank_length_delta_400,venue_straight_length_m,venue_center_cant_deg,venue_straight_cant_deg,venue_straight_ratio,venue_bank_exposure,weather_wind_speed_mps,weather_wind_abs_mps,wind_x_bank_exposure,front_style_wind_load,front_style_short_bank_pressure,support_style_long_straight_signal,car1_score_rank,car1_back_count,car1_nige_count,car1_st_tori,axis_number,axis_back_count,axis_score_rank,is_early_slot,is_mid_slot,is_late_slot,is_after_22,is_midnight_meeting,venue_profile_known,venue_is_short_bank,venue_is_400m_bank,venue_is_500m_bank,venue_is_indoor,venue_is_coastal,venue_is_river,venue_is_mountain,weather_has_wind_speed,weather_is_strong_wind,car1_is_top_score,car1_style_escape,car1_is_max_back,venue_is_seibuen,seibuen_back10_self_powered_axis,axis_style_escape,program_average_points,program_recent_finish_index,program_age,program_style,program_comment_confidence,program_line_strength,program_venue_fit,program_class_band,program_prefecture,program_home_bank,program_graduation_term,program_win_rate,program_quinella_rate,program_trio_rate,program_nige_count,program_makuri_count,program_sashi_count,program_mark_count,program_back_count,program_gear_ratio,program_yosoin_mark,program_st_tori,program_average_points_rank,program_is_top_average_points,program_back_count_rank,program_is_max_back,program_front_style_score,program_support_style_score,program_line_type,program_line_id,program_line_position,program_line_size,program_same_line_count_ahead,program_same_line_count_behind,snapshot_race_id,snapshot_registration_no,snapshot_asof_date,snapshot_registration_no_missing,snapshot_name,snapshot_number,snapshot_venue,snapshot_race_number,snapshot_category,snapshot_race_class_scope,snapshot_class_band,snapshot_age,snapshot_style,snapshot_average_points,snapshot_win_rate,snapshot_quinella_rate,snapshot_trio_rate,snapshot_nige_count,snapshot_makuri_count,snapshot_sashi_count,snapshot_mark_count,snapshot_back_count,snapshot_profile_available,snapshot_recent_form_available,snapshot_lookback_races,snapshot_avg_finish,snapshot_top1_rate,snapshot_top2_rate,snapshot_top3_rate,snapshot_avg_agari,snapshot_popular_underperform_rate,snapshot_escape_survival_rate,snapshot_makuri_success_rate,snapshot_close_loss_positive_signal,snapshot_escape_skill_auto,snapshot_makuri_skill_auto,snapshot_kamashi_skill_auto,snapshot_marker_work_score_auto,snapshot_chigire_risk_auto,snapshot_solo_strength_auto,snapshot_chaos_upside_auto,snapshot_recent_form_score,snapshot_form_negative_risk,snapshot_form_positive_signal,snapshot_manual_scouting_available,snapshot_manual_research_only,snapshot_manual_confidence,snapshot_manual_effective_from,snapshot_manual_role_self_score,snapshot_manual_role_marker_score,snapshot_manual_solo_strength,snapshot_manual_escape_skill,snapshot_manual_makuri_skill,snapshot_manual_kamashi_skill,snapshot_manual_midpack_skill,snapshot_manual_marker_work_score,snapshot_manual_chigire_risk,snapshot_manual_chaos_upside,snapshot_final_role_self_score,snapshot_final_role_marker_score,snapshot_final_solo_strength,snapshot_final_escape_skill,snapshot_final_makuri_skill,snapshot_final_kamashi_skill,snapshot_final_midpack_skill,snapshot_final_marker_work_score,snapshot_final_chigire_risk,snapshot_final_chaos_upside,snapshot_strength_note,snapshot_weakness_note,snapshot_trend_note,snapshot_source_file
20260527-22-07,2026-05-27,前橋,7,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-07:013413:3,013413,0,3,3,鶴岡　與之,1,3,0,0,1,Ａ級特一般,Ａ級特一般,0,night,7,18:30,0,non_s,race_category_non_s,1,general,a_class,mid,0.583333,18,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,0.6,0.0,3,2.0,1.0,1.0,0,0.0,0,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,True,False,False,False,81.3,2.17,49,追,0.4,0.08,0.35,A2,千　葉,千葉,81,0.13,0.13,0.16,0,0,4,0,0,3.92,,0.0,5,0,0,0,0.0,1.0,None,,,0,0,0,20260527-22-07,013413,2026-05-09,0,鶴岡　與之,3,前橋,7,Ａ級特一般,non_s,A2,49,追,81.75,0.16,0.16,0.2,0,0,4,0,0,1,1,10,4.0,0.3,0.3,0.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.3867,0.137,0.09,0.26,0.205,0.182,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.355,0.3867,0.09,,,,data\raw\official\2026-05-09\races.json
20260527-22-07,2026-05-27,前橋,7,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-07:013209:4,013209,0,4,4,奥谷　広巳,1,4,0,0,0,Ａ級特一般,Ａ級特一般,0,night,7,18:30,0,non_s,race_category_non_s,1,general,a_class,mid,0.583333,18,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,0.6,0.0,3,2.0,1.0,1.0,0,0.0,0,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,True,False,False,False,83.25,1.87,49,追,0.42,0.11,0.37,A1,兵　庫,,78,0.04,0.16,0.25,0,0,3,1,0,3.92,,2.0,2,0,0,0,0.0,1.0,None,,,0,0,0,20260527-22-07,013209,2026-05-13,0,奥谷　広巳,4,前橋,7,Ａ級特一般,non_s,A1,49,追,82.66,0.04,0.14,0.23,0,0,2,1,0,1,1,10,3.6,0.1,0.3,0.4,11.43,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.405,0.3225,0.148,0.1948,0.335,0.15,0.2645,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.405,0.3225,0.1948,,,,data\raw\official\2026-05-13\races.json
20260527-22-07,2026-05-27,前橋,7,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-07:014732:5,014732,0,5,5,和田　禎嗣,1,1,1,1,1,Ａ級特一般,Ａ級特一般,0,night,7,18:30,0,non_s,race_category_non_s,1,general,a_class,mid,0.583333,18,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,0.6,0.0,3,2.0,1.0,1.0,0,0.0,0,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,True,False,False,False,85.9,3.9,41,追,0.57,0.17,0.55,A1,埼　玉,大宮,99,0.1,0.26,0.6,0,0,5,3,0,3.92,,6.0,1,1,0,0,0.0,1.0,None,,,0,0,0,20260527-22-07,014732,2026-05-14,0,和田　禎嗣,5,前橋,7,Ａ級特一般,non_s,A1,41,追,86.07,0.07,0.25,0.62,0,0,4,3,0,1,1,10,3.9,0.0,0.2,0.5,11.52,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3843,0.3073,0.189,0.1951,0.33,0.235,0.231,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.0,0.3843,0.3073,0.1951,,,,data\raw\official\2026-05-14\races.json
20260527-22-07,2026-05-27,前橋,7,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-07:014703:6,014703,0,6,6,一ノ瀬　貴将,0,,,,,Ａ級特一般,Ａ級特一般,0,night,7,18:30,0,non_s,race_category_non_s,1,general,a_class,mid,0.583333,18,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,0.6,0.0,3,2.0,1.0,1.0,0,0.0,0,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,True,False,False,False,80.45,0.68,39,両,0.37,0.17,0.32,A1,大　阪,岸和田,98,0.0,0.04,0.16,0,0,0,1,0,3.92,,1.0,7,0,0,0,0.6,0.55,None,,,0,0,0,20260527-22-07,014703,2026-04-27,0,一ノ瀬　貴将,6,前橋,7,Ａ級特一般,non_s,A1,39,両,81.07,0.0,0.11,0.18,0,0,0,3,1,1,1,10,4.5,0.0,0.1,0.3,11.68,0.1,0.0,0.0,0.0,0.0278,0.0,0.05,0.435,0.4165,0.105,0.1268,0.185,0.29,0.1295,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0278,0.0,0.05,0.0,0.435,0.4165,0.1268,,,,data\raw\official\2026-04-27\races.json
20260527-22-07,2026-05-27,前橋,7,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-07:014522:7,014522,0,7,7,高橋　佑輔,1,5,0,0,0,Ａ級特一般,Ａ級特一般,0,night,7,18:30,0,non_s,race_category_non_s,1,general,a_class,mid,0.583333,18,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,0.6,0.0,3,2.0,1.0,1.0,0,0.0,0,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,False,False,True,False,False,False,80.86,0.69,38,追,0.36,0.08,0.31,A2,神奈川,小田原,96,0.0,0.06,0.13,0,0,1,0,0,3.92,,0.0,6,0,0,0,0.0,1.0,None,,,0,0,0,20260527-22-07,014522,2026-04-30,0,高橋　佑輔,7,前橋,7,Ａ級特一般,non_s,A2,38,追,79.5,0.0,0.0,0.16,0,0,0,0,0,1,1,10,5.0,0.0,0.0,0.1,11.84,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5222,0.035,0.0772,0.055,0.335,0.0685,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.5222,0.0772,,,,data\raw\official\2026-04-30\races.json
20260527-22-08,2026-05-27,前橋,8,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-08:014993:1,014993,0,1,1,副島　和人,1,4,0,0,0,Ａ級特一般,Ａ級特一般,0,night,7,18:56,0,non_s,race_category_non_s,1,general,a_class,mid,0.666667,18,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,2.0,0,0.0,0,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,True,False,False,False,False,False,84.95,2.9,43,追,0.54,0.17,0.5,A1,神奈川,川崎,105,0.0,0.25,0.55,0,0,2,3,0,3.85,,2.0,1,1,0,0,0.0,1.0,None,,,0,0,0,20260527-22-08,014993,2026-05-14,0,副島　和人,1,前橋,8,Ａ級特一般,non_s,A1,43,追,84.52,0.0,0.23,0.58,0,0,1,3,0,1,1,10,3.3,0.0,0.3,0.6,11.54,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4675,0.236,0.21,0.2535,0.43,0.16,0.301,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.4675,0.236,0.2535,,,,data\raw\official\2026-05-14\races.json
20260527-22-08,2026-05-27,前橋,8,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-08:015606:2,015606,0,2,2,近藤　圭佑,1,1,1,1,1,Ａ級特一般,Ａ級特一般,0,night,7,18:56,0,non_s,race_category_non_s,1,general,a_class,mid,0.666667,18,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,2.0,0,0.0,0,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,True,False,False,False,False,False,81.15,3.6,40,逃,0.48,0.58,0.42,A2,埼　玉,大宮,121,0.15,0.3,0.3,3,3,0,0,8,3.92,,0.0,5,0,1,1,1.0,0.15,None,,,0,0,0,20260527-22-08,015606,2026-04-14,0,近藤　圭佑,2,前橋,8,Ａ級特一般,non_s,A2,40,逃,81.16,0.12,0.29,0.33,4,3,0,0,10,1,1,10,4.2,0.2,0.4,0.4,12.9,0.0,1.0,1.0,0.0,0.696,0.6857,0.5286,0.14,0.3435,0.4726,0.2494,0.32,0.21,0.224,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4726,0.696,0.6857,0.5286,0.0,0.14,0.3435,0.2494,,,,data\raw\official\2026-04-14\races.json
20260527-22-08,2026-05-27,前橋,8,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-08:013988:3,013988,0,3,3,阿部　英光,1,2,0,1,1,Ａ級特一般,Ａ級特一般,0,night,7,18:56,0,non_s,race_category_non_s,1,general,a_class,mid,0.666667,18,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,2.0,0,0.0,0,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,True,False,False,False,False,False,81.19,1.81,44,追,0.45,0.11,0.41,A2,宮　城,,89,0.03,0.11,0.34,0,0,2,1,0,3.85,,0.0,4,0,0,0,0.0,1.0,None,,,0,0,0,20260527-22-08,013988,2026-05-07,0,阿部　英光,3,前橋,8,Ａ級特一般,non_s,A2,44,追,80.65,0.0,0.1,0.3,0,0,1,1,0,1,1,10,4.7,0.0,0.2,0.3,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.4113,0.105,0.1268,0.2,0.275,0.14,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.395,0.4113,0.1268,,,,data\raw\official\2026-05-07\races.json
20260527-22-08,2026-05-27,前橋,8,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-08:014301:4,014301,0,4,4,齋藤　輝彦,1,5,0,0,0,Ａ級特一般,Ａ級特一般,0,night,7,18:56,0,non_s,race_category_non_s,1,general,a_class,mid,0.666667,18,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,2.0,0,0.0,0,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,True,False,False,False,False,False,80.09,0.62,43,追,0.36,0.11,0.31,A2,神奈川,川崎,93,0.0,0.04,0.14,0,0,0,1,0,3.93,,1.0,6,0,0,0,0.0,1.0,None,,,0,0,0,20260527-22-08,014301,2026-05-07,0,齋藤　輝彦,4,前橋,8,Ａ級特一般,non_s,A2,43,追,80.33,0.0,0.05,0.11,0,0,0,1,0,1,1,10,5.5,0.0,0.0,0.1,12.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5397,0.035,0.0422,0.045,0.385,0.0315,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.4,0.5397,0.0422,,,,data\raw\official\2026-05-07\races.json
20260527-22-08,2026-05-27,前橋,8,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-08:013171:5,013171,0,5,5,岩橋　則明,1,6,0,0,0,Ａ級特一般,Ａ級特一般,0,night,7,18:56,0,non_s,race_category_non_s,1,general,a_class,mid,0.666667,18,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,2.0,0,0.0,0,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,True,False,False,False,False,False,82.22,1.14,54,追,0.44,0.08,0.42,A2,埼　玉,大宮,78,0.0,0.0,0.38,0,0,0,0,0,3.92,,0.0,3,0,0,0,0.0,1.0,None,,,0,0,0,20260527-22-08,013171,2026-05-12,0,岩橋　則明,5,前橋,8,Ａ級特一般,non_s,A2,54,追,82.33,0.0,0.0,0.33,0,0,0,0,0,1,1,10,4.6,0.0,0.0,0.3,11.32,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4078,0.105,0.1618,0.165,0.265,0.1455,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.4078,0.1618,,,,data\raw\official\2026-05-12\races.json
20260527-22-08,2026-05-27,前橋,8,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-08:012719:6,012719,0,6,6,篠崎　高志,1,7,0,0,0,Ａ級特一般,Ａ級特一般,0,night,7,18:56,0,non_s,race_category_non_s,1,general,a_class,mid,0.666667,18,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,2.0,0,0.0,0,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,True,False,False,False,False,False,77.96,0.18,53,追,0.32,0.08,0.28,A2,栃　木,宇都宮,72,0.0,0.0,0.06,0,0,0,0,0,3.92,,0.0,7,0,0,0,0.0,1.0,None,,,0,0,0,20260527-22-08,012719,2026-04-29,0,篠崎　高志,6,前橋,8,Ａ級特一般,non_s,A2,53,追,77.35,0.0,0.0,0.02,0,0,0,0,0,1,1,10,5.4,0.0,0.0,0.2,13.4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486,0.07,0.0845,0.09,0.36,0.063,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.486,0.0845,,,,data\raw\official\2026-04-29\races.json
20260527-22-08,2026-05-27,前橋,8,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-08:013608:7,013608,0,7,7,鈴木　誠,1,3,0,0,1,Ａ級特一般,Ａ級特一般,0,night,7,18:56,0,non_s,race_category_non_s,1,general,a_class,mid,0.666667,18,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,2.0,0,0.0,0,False,True,False,False,False,1,1,0,0,1,0,0,1,False,False,True,False,False,False,False,False,84.2,4.21,49,追,0.55,0.25,0.48,A2,福　島,いわき平,84,0.13,0.37,0.44,0,2,5,4,1,3.83,,16.0,2,0,2,0,0.0,1.0,None,,,0,0,0,20260527-22-08,013608,2026-05-06,0,鈴木　誠,7,前橋,8,Ａ級特一般,non_s,A2,49,追,85.04,0.13,0.39,0.47,0,2,3,4,1,1,1,10,4.5,0.0,0.4,0.4,11.94,0.2,0.0,0.0,0.0,0.0278,0.1222,0.1056,0.4011,0.3785,0.221,0.1583,0.305,0.31,0.2135,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.0278,0.1222,0.1056,0.0,0.4011,0.3785,0.1583,,,,data\raw\official\2026-05-06\races.json
20260527-22-09,2026-05-27,前橋,9,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-09:013332:1,013332,0,1,1,吉村　和之,1,5,0,0,0,Ａ級準決勝,Ａ級準決勝,0,night,7,19:22,0,non_s,race_category_non_s,1,semifinal,a_class,late,0.75,19,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,2.0,6,10.0,7,False,False,True,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,90.03,3.33,48,追,0.52,0.14,0.47,A1,岐　阜,大垣,80,0.07,0.29,0.44,0,0,6,2,0,3.93,,2.0,3,0,0,0,0.0,1.0,None,,,0,0,0,20260527-22-09,013332,2026-05-06,0,吉村　和之,1,前橋,9,Ａ級準決勝,non_s,A1,48,追,90.33,0.04,0.23,0.42,0,0,4,1,0,1,1,10,4.3,0.0,0.4,0.4,12.38,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.42,0.3593,0.148,0.2298,0.335,0.255,0.2945,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.0,0.42,0.3593,0.2298,,,,data\raw\official\2026-05-06\races.json
20260527-22-09,2026-05-27,前橋,9,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-09:014078:2,014078,0,2,2,植草　亮介,1,4,0,0,0,Ａ級準決勝,Ａ級準決勝,0,night,7,19:22,0,non_s,race_category_non_s,1,semifinal,a_class,late,0.75,19,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,2.0,6,10.0,7,False,False,True,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,86.58,4.87,41,追,0.6,0.17,0.55,A1,千　葉,千葉,90,0.16,0.37,0.58,0,1,5,3,0,3.92,,1.0,5,0,0,0,0.0,1.0,None,,,0,0,0,20260527-22-09,014078,2026-05-08,0,植草　亮介,2,前橋,9,Ａ級準決勝,non_s,A1,41,追,86.47,0.19,0.38,0.57,0,0,5,3,0,1,1,10,4.0,0.2,0.2,0.5,12.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3763,0.3107,0.213,0.1675,0.325,0.245,0.2275,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.3763,0.3107,0.1675,,,,data\raw\official\2026-05-08\races.json
20260527-22-09,2026-05-27,前橋,9,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-09:014587:3,014587,0,3,3,鈴木　謙二,1,3,0,0,1,Ａ級準決勝,Ａ級準決勝,0,night,7,19:22,0,non_s,race_category_non_s,1,semifinal,a_class,late,0.75,19,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,2.0,6,10.0,7,False,False,True,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,87.04,3.44,40,追,0.52,0.2,0.46,A1,東　京,松戸,97,0.04,0.36,0.44,0,0,5,4,0,3.92,,7.0,4,0,0,0,0.0,1.0,None,,,0,0,0,20260527-22-09,014587,2026-05-12,0,鈴木　謙二,3,前橋,9,Ａ級準決勝,non_s,A1,40,追,87.28,0.04,0.36,0.45,0,0,5,3,0,1,1,10,3.4,0.0,0.5,0.6,11.93,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.4813,0.2273,0.218,0.2793,0.485,0.135,0.3695,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.0,0.0,0.0,0.0,0.4813,0.2273,0.2793,,,,data\raw\official\2026-05-12\races.json
20260527-22-09,2026-05-27,前橋,9,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-09:015469:4,015469,0,4,4,犬塚　貴之,1,2,0,1,1,Ａ級準決勝,Ａ級準決勝,0,night,7,19:22,0,non_s,race_category_non_s,1,semifinal,a_class,late,0.75,19,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,2.0,6,10.0,7,False,False,True,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,90.33,6.27,25,両,0.65,0.14,0.63,A2,愛　知,豊橋,117,0.33,0.33,0.66,0,1,0,0,0,3.92,,3.0,1,1,0,0,0.6,0.55,None,,,0,0,0,20260527-22-09,015469,2026-05-14,0,犬塚　貴之,4,前橋,9,Ａ級準決勝,non_s,A2,25,両,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,10,3.1,0.4,0.4,0.5,11.79,0.4,0.0,1.0,0.0,0.0,0.45,0.0,0.14,0.3038,0.3775,0.2821,0.42,0.225,0.294,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3775,0.0,0.45,0.0,0.0,0.14,0.3038,0.2821,,,,data\raw\official\2026-05-14\races.json
20260527-22-09,2026-05-27,前橋,9,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-09:014461:5,014461,0,5,5,山中　秀将,1,1,1,1,1,Ａ級準決勝,Ａ級準決勝,0,night,7,19:22,0,non_s,race_category_non_s,1,semifinal,a_class,late,0.75,19,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,2.0,6,10.0,7,False,False,True,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,90.05,5.56,40,逃,0.59,0.42,0.54,A1,千　葉,松戸,95,0.27,0.38,0.5,2,3,1,1,5,3.92,,2.0,2,0,2,0,1.0,0.15,None,,,0,0,0,20260527-22-09,014461,2026-05-14,0,山中　秀将,5,前橋,9,Ａ級準決勝,non_s,A1,39,逃,89.73,0.2,0.33,0.46,0,3,1,1,3,1,1,10,3.2,0.4,0.5,0.6,12.0,0.3,1.0,0.6667,0.0,0.3682,0.63,0.2727,0.305,0.2448,0.5335,0.3067,0.485,0.185,0.3395,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5335,0.3682,0.63,0.2727,0.0,0.305,0.2448,0.3067,,,,data\raw\official\2026-05-14\races.json
20260527-22-09,2026-05-27,前橋,9,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-09:014366:6,014366,0,6,6,阿久津　浩之,1,7,0,0,0,Ａ級準決勝,Ａ級準決勝,0,night,7,19:22,0,non_s,race_category_non_s,1,semifinal,a_class,late,0.75,19,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,2.0,6,10.0,7,False,False,True,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,80.61,1.94,42,逃,0.41,0.72,0.36,A1,東　京,京王閣,94,0.08,0.14,0.2,3,1,1,0,10,3.92,,5.0,7,0,1,1,1.0,0.15,None,,,0,0,0,20260527-22-09,014366,2026-05-06,0,阿久津　浩之,6,前橋,9,Ａ級準決勝,non_s,A1,42,逃,79.57,0.07,0.14,0.14,2,1,1,0,8,1,1,10,5.5,0.0,0.1,0.2,12.73,0.2,1.0,0.0,0.1,0.65,0.1375,0.4375,0.0975,0.514,0.1459,0.1251,0.125,0.44,0.1175,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1459,0.65,0.1375,0.4375,0.0,0.0975,0.514,0.1251,,,,data\raw\official\2026-05-06\races.json
20260527-22-09,2026-05-27,前橋,9,rider_placement_v1,rider_placement_dataset_exporter_v1,20260527-22-09:014828:7,014828,0,7,7,川口　聖翔,1,6,0,0,0,Ａ級準決勝,Ａ級準決勝,0,night,7,19:22,0,non_s,race_category_non_s,1,semifinal,a_class,late,0.75,19,335.0,-65.0,46.7,36.0,4.0,0.139403,0.15,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,2.0,6,10.0,7,False,False,True,False,False,1,1,0,0,1,0,0,1,False,False,False,False,False,False,False,True,81.14,0.81,36,追,0.36,0.09,0.32,A2,三　重,松阪,100,0.03,0.03,0.14,0,0,1,0,0,3.92,,2.0,6,0,0,0,0.0,1.0,None,,,0,0,0,20260527-22-09,014828,2026-05-06,0,川口　聖翔,7,前橋,9,Ａ級準決勝,non_s,A2,36,追,81.79,0.04,0.04,0.16,0,0,1,0,0,1,1,10,5.1,0.0,0.0,0.3,12.14,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.25,0.4253,0.113,0.1525,0.145,0.315,0.1315,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,0.0,0.0,0.25,0.4253,0.1525,,,,data\raw\official\2026-05-06\races.json
