race_id,formation,first_numbers,second_numbers,third_numbers,ticket,ticket_probability_estimate,placement_probability,probability_scope,formation_ticket_count,role_score_method
20260530-11-03,237-17-1457,237,17,1457,2-1-7,0.01476919793779141,0.01476919793779141,formation_incremental,14,incremental
20260530-11-03,237-17-1457,237,17,1457,2-7-1,0.014864830126012625,0.014864830126012625,formation_incremental,14,incremental
20260530-11-03,237-17-1457,237,17,1457,2-7-4,0.011126290523121096,0.011126290523121096,formation_incremental,14,incremental
20260530-11-03,237-17-1457,237,17,1457,2-7-5,0.013361452077135173,0.013361452077135173,formation_incremental,14,incremental
20260530-11-03,237-17-1457,237,17,1457,3-1-4,0.0074842416102027624,0.0074842416102027624,formation_incremental,14,incremental
20260530-11-03,237-17-1457,237,17,1457,3-1-5,0.008987751614126786,0.008987751614126786,formation_incremental,14,incremental
20260530-11-03,237-17-1457,237,17,1457,3-1-7,0.009563159487431633,0.009563159487431633,formation_incremental,14,incremental
20260530-11-03,237-17-1457,237,17,1457,3-7-1,0.009625082001568397,0.009625082001568397,formation_incremental,14,incremental
20260530-11-03,237-17-1457,237,17,1457,3-7-4,0.007204351327965044,0.007204351327965044,formation_incremental,14,incremental
20260530-11-03,237-17-1457,237,17,1457,3-7-5,0.00865163414665605,0.00865163414665605,formation_incremental,14,incremental
20260530-11-03,237-17-1457,237,17,1457,7-1-4,0.02219680320498857,0.02219680320498857,formation_incremental,14,incremental
20260530-11-03,237-17-1457,237,17,1457,7-1-5,0.026655921097219336,0.026655921097219336,formation_incremental,14,incremental
20260530-11-04,345-35-1345,345,35,1345,3-5-1,0.020012771982681532,0.020012771982681532,formation_incremental,8,incremental
20260530-11-04,345-35-1345,345,35,1345,3-5-4,0.015839125081053795,0.015839125081053795,formation_incremental,8,incremental
20260530-11-04,345-35-1345,345,35,1345,4-3-1,0.011609783029705245,0.011609783029705245,formation_incremental,8,incremental
20260530-11-04,345-35-1345,345,35,1345,4-3-5,0.013718938474947928,0.013718938474947928,formation_incremental,8,incremental
20260530-11-04,345-35-1345,345,35,1345,4-5-1,0.01070195368617827,0.01070195368617827,formation_incremental,8,incremental
20260530-11-04,345-35-1345,345,35,1345,4-5-3,0.010598762446608795,0.010598762446608795,formation_incremental,8,incremental
20260530-11-04,345-35-1345,345,35,1345,5-3-1,0.011386972137664642,0.011386972137664642,formation_incremental,8,incremental
20260530-11-04,345-35-1345,345,35,1345,5-3-4,0.0090122285977686,0.0090122285977686,formation_incremental,8,incremental
20260530-11-07,127-27-1247,127,27,1247,1-2-4,0.013755487234775125,0.013755487234775125,formation_incremental,8,incremental
20260530-11-07,127-27-1247,127,27,1247,1-2-7,0.013710721571799782,0.013710721571799782,formation_incremental,8,incremental
20260530-11-07,127-27-1247,127,27,1247,1-7-2,0.01572779431542043,0.01572779431542043,formation_incremental,8,incremental
20260530-11-07,127-27-1247,127,27,1247,1-7-4,0.013790217250964026,0.013790217250964026,formation_incremental,8,incremental
20260530-11-07,127-27-1247,127,27,1247,2-7-1,0.025050965235970064,0.025050965235970064,formation_incremental,8,incremental
20260530-11-07,127-27-1247,127,27,1247,2-7-4,0.022020885533195905,0.022020885533195905,formation_incremental,8,incremental
20260530-11-07,127-27-1247,127,27,1247,7-2-1,0.023068794118655665,0.023068794118655665,formation_incremental,8,incremental
20260530-11-07,127-27-1247,127,27,1247,7-2-4,0.02027847110443319,0.02027847110443319,formation_incremental,8,incremental
20260530-11-08,247-24-2457,247,24,2457,2-4-5,0.019642514997263185,0.019642514997263185,formation_incremental,8,incremental
20260530-11-08,247-24-2457,247,24,2457,2-4-7,0.024268423912222958,0.024268423912222958,formation_incremental,8,incremental
20260530-11-08,247-24-2457,247,24,2457,4-2-5,0.019925368275176266,0.019925368275176266,formation_incremental,8,incremental
20260530-11-08,247-24-2457,247,24,2457,4-2-7,0.024617890528606495,0.024617890528606495,formation_incremental,8,incremental
20260530-11-08,247-24-2457,247,24,2457,7-2-4,0.009622018082353906,0.009622018082353906,formation_incremental,8,incremental
20260530-11-08,247-24-2457,247,24,2457,7-2-5,0.0075876443333639815,0.0075876443333639815,formation_incremental,8,incremental
20260530-11-08,247-24-2457,247,24,2457,7-4-2,0.00895468840036174,0.00895468840036174,formation_incremental,8,incremental
20260530-11-08,247-24-2457,247,24,2457,7-4-5,0.00945060548329124,0.00945060548329124,formation_incremental,8,incremental
20260530-11-09,145-57-1357,145,57,1357,1-5-3,0.01052069029586258,0.01052069029586258,formation_incremental,12,incremental
20260530-11-09,145-57-1357,145,57,1357,1-5-7,0.013052377890347524,0.013052377890347524,formation_incremental,12,incremental
20260530-11-09,145-57-1357,145,57,1357,1-7-3,0.007835845939501833,0.007835845939501833,formation_incremental,12,incremental
20260530-11-09,145-57-1357,145,57,1357,1-7-5,0.010403962618996974,0.010403962618996974,formation_incremental,12,incremental
20260530-11-09,145-57-1357,145,57,1357,4-5-1,0.012916901576145553,0.012916901576145553,formation_incremental,12,incremental
20260530-11-09,145-57-1357,145,57,1357,4-5-3,0.014531862658086786,0.014531862658086786,formation_incremental,12,incremental
20260530-11-09,145-57-1357,145,57,1357,4-5-7,0.018028794454539875,0.018028794454539875,formation_incremental,12,incremental
20260530-11-09,145-57-1357,145,57,1357,4-7-1,0.009620552256555753,0.009620552256555753,formation_incremental,12,incremental
20260530-11-09,145-57-1357,145,57,1357,4-7-3,0.010823380766901626,0.010823380766901626,formation_incremental,12,incremental
20260530-11-09,145-57-1357,145,57,1357,4-7-5,0.014370630788227865,0.014370630788227865,formation_incremental,12,incremental
20260530-11-09,145-57-1357,145,57,1357,5-7-1,0.012717803011783777,0.012717803011783777,formation_incremental,12,incremental
20260530-11-09,145-57-1357,145,57,1357,5-7-3,0.014307871403243536,0.014307871403243536,formation_incremental,12,incremental
20260530-11-10,147-14-1457,147,14,1457,1-4-5,0.011184873487866023,0.011184873487866023,formation_incremental,8,incremental
20260530-11-10,147-14-1457,147,14,1457,1-4-7,0.015883003502785365,0.015883003502785365,formation_incremental,8,incremental
20260530-11-10,147-14-1457,147,14,1457,4-1-5,0.017066801630961935,0.017066801630961935,formation_incremental,8,incremental
20260530-11-10,147-14-1457,147,14,1457,4-1-7,0.02423559554607261,0.02423559554607261,formation_incremental,8,incremental
20260530-11-10,147-14-1457,147,14,1457,7-1-4,0.013256539671134188,0.013256539671134188,formation_incremental,8,incremental
20260530-11-10,147-14-1457,147,14,1457,7-1-5,0.008461661099108274,0.008461661099108274,formation_incremental,8,incremental
20260530-11-10,147-14-1457,147,14,1457,7-4-1,0.011767893685089343,0.011767893685089343,formation_incremental,8,incremental
20260530-11-10,147-14-1457,147,14,1457,7-4-5,0.009008778203282568,0.009008778203282568,formation_incremental,8,incremental
20260530-11-11,123-12-1257,123,12,1257,1-2-5,0.011080498501013862,0.011080498501013862,formation_incremental,10,incremental
20260530-11-11,123-12-1257,123,12,1257,1-2-7,0.008556798456417427,0.008556798456417427,formation_incremental,10,incremental
20260530-11-11,123-12-1257,123,12,1257,2-1-5,0.011047444551907214,0.011047444551907214,formation_incremental,10,incremental
20260530-11-11,123-12-1257,123,12,1257,2-1-7,0.008531272891780748,0.008531272891780748,formation_incremental,10,incremental
20260530-11-11,123-12-1257,123,12,1257,3-1-2,0.010714838986584707,0.010714838986584707,formation_incremental,10,incremental
20260530-11-11,123-12-1257,123,12,1257,3-1-5,0.00887987699490439,0.00887987699490439,formation_incremental,10,incremental
20260530-11-11,123-12-1257,123,12,1257,3-1-7,0.006857391637769913,0.006857391637769913,formation_incremental,10,incremental
20260530-11-11,123-12-1257,123,12,1257,3-2-1,0.009350166872409686,0.009350166872409686,formation_incremental,10,incremental
20260530-11-11,123-12-1257,123,12,1257,3-2-5,0.010911874394274079,0.010911874394274079,formation_incremental,10,incremental
20260530-11-11,123-12-1257,123,12,1257,3-2-7,0.008426580263063244,0.008426580263063244,formation_incremental,10,incremental
20260530-24-01,235-35-2359,235,35,2359,2-3-5,0.008664948393897273,0.008664948393897273,formation_incremental,8,incremental
20260530-24-01,235-35-2359,235,35,2359,2-3-9,0.007774692841447621,0.007774692841447621,formation_incremental,8,incremental
20260530-24-01,235-35-2359,235,35,2359,2-5-3,0.009425205140439676,0.009425205140439676,formation_incremental,8,incremental
20260530-24-01,235-35-2359,235,35,2359,2-5-9,0.007926663835962881,0.007926663835962881,formation_incremental,8,incremental
20260530-24-01,235-35-2359,235,35,2359,3-5-2,0.008003463687288062,0.008003463687288062,formation_incremental,8,incremental
20260530-24-01,235-35-2359,235,35,2359,3-5-9,0.0072132856668412825,0.0072132856668412825,formation_incremental,8,incremental
20260530-24-01,235-35-2359,235,35,2359,5-3-2,0.008618276080026755,0.008618276080026755,formation_incremental,8,incremental
20260530-24-01,235-35-2359,235,35,2359,5-3-9,0.007767397935430975,0.007767397935430975,formation_incremental,8,incremental
20260530-24-02,257-23-1237,257,23,1237,2-3-1,0.010481166217463074,0.010481166217463074,formation_incremental,12,incremental
20260530-24-02,257-23-1237,257,23,1237,2-3-7,0.010025330736190167,0.010025330736190167,formation_incremental,12,incremental
20260530-24-02,257-23-1237,257,23,1237,5-2-1,0.006705556389927423,0.006705556389927423,formation_incremental,12,incremental
20260530-24-02,257-23-1237,257,23,1237,5-2-3,0.0073705573389253026,0.0073705573389253026,formation_incremental,12,incremental
20260530-24-02,257-23-1237,257,23,1237,5-2-7,0.006413925624725702,0.006413925624725702,formation_incremental,12,incremental
20260530-24-02,257-23-1237,257,23,1237,5-3-1,0.007324727075801263,0.007324727075801263,formation_incremental,12,incremental
20260530-24-02,257-23-1237,257,23,1237,5-3-2,0.009131545452358537,0.009131545452358537,formation_incremental,12,incremental
20260530-24-02,257-23-1237,257,23,1237,5-3-7,0.007006168012571492,0.007006168012571492,formation_incremental,12,incremental
20260530-24-02,257-23-1237,257,23,1237,7-2-1,0.008515247538711922,0.008515247538711922,formation_incremental,12,incremental
20260530-24-02,257-23-1237,257,23,1237,7-2-3,0.009359718506505332,0.009359718506505332,formation_incremental,12,incremental
20260530-24-02,257-23-1237,257,23,1237,7-3-1,0.00930151960210842,0.00930151960210842,formation_incremental,12,incremental
20260530-24-02,257-23-1237,257,23,1237,7-3-2,0.01159596093392538,0.01159596093392538,formation_incremental,12,incremental
20260530-24-03,257-25-1235,257,25,1235,2-5-1,0.015960461780442876,0.015960461780442876,formation_incremental,10,incremental
20260530-24-03,257-25-1235,257,25,1235,2-5-3,0.00955066434822991,0.00955066434822991,formation_incremental,10,incremental
20260530-24-03,257-25-1235,257,25,1235,5-2-1,0.017015766072371086,0.017015766072371086,formation_incremental,10,incremental
20260530-24-03,257-25-1235,257,25,1235,5-2-3,0.010182153412650519,0.010182153412650519,formation_incremental,10,incremental
20260530-24-03,257-25-1235,257,25,1235,7-2-1,0.011631007058791987,0.011631007058791987,formation_incremental,10,incremental
20260530-24-03,257-25-1235,257,25,1235,7-2-3,0.006959939253545374,0.006959939253545374,formation_incremental,10,incremental
20260530-24-03,257-25-1235,257,25,1235,7-2-5,0.006360167395863951,0.006360167395863951,formation_incremental,10,incremental
20260530-24-03,257-25-1235,257,25,1235,7-5-1,0.009027251250846817,0.009027251250846817,formation_incremental,10,incremental
20260530-24-03,257-25-1235,257,25,1235,7-5-2,0.008597496039851953,0.008597496039851953,formation_incremental,10,incremental
20260530-24-03,257-25-1235,257,25,1235,7-5-3,0.005401864173480336,0.005401864173480336,formation_incremental,10,incremental
20260530-24-04,135-13-1357,135,13,1357,1-3-5,0.009796689145293271,0.009796689145293271,formation_incremental,8,incremental
20260530-24-04,135-13-1357,135,13,1357,1-3-7,0.009637905467342915,0.009637905467342915,formation_incremental,8,incremental
20260530-24-04,135-13-1357,135,13,1357,3-1-5,0.011230216589446127,0.011230216589446127,formation_incremental,8,incremental
20260530-24-04,135-13-1357,135,13,1357,3-1-7,0.011048198453746876,0.011048198453746876,formation_incremental,8,incremental
20260530-24-04,135-13-1357,135,13,1357,5-1-3,0.013258964298524132,0.013258964298524132,formation_incremental,8,incremental
20260530-24-04,135-13-1357,135,13,1357,5-1-7,0.009107903414498362,0.009107903414498362,formation_incremental,8,incremental
20260530-24-04,135-13-1357,135,13,1357,5-3-1,0.009772451731581758,0.009772451731581758,formation_incremental,8,incremental
20260530-24-04,135-13-1357,135,13,1357,5-3-7,0.011427949548496122,0.011427949548496122,formation_incremental,8,incremental
20260530-24-05,129-12-1235,129,12,1235,1-2-3,0.008822150843558519,0.008822150843558519,formation_incremental,10,incremental
20260530-24-05,129-12-1235,129,12,1235,1-2-5,0.009835449710979109,0.009835449710979109,formation_incremental,10,incremental
20260530-24-05,129-12-1235,129,12,1235,2-1-3,0.0126656391696544,0.0126656391696544,formation_incremental,10,incremental
20260530-24-05,129-12-1235,129,12,1235,2-1-5,0.014120395277700256,0.014120395277700256,formation_incremental,10,incremental
20260530-24-05,129-12-1235,129,12,1235,9-1-2,0.011688933446821512,0.011688933446821512,formation_incremental,10,incremental
20260530-24-05,129-12-1235,129,12,1235,9-1-3,0.008052968264251687,0.008052968264251687,formation_incremental,10,incremental
20260530-24-05,129-12-1235,129,12,1235,9-1-5,0.008977919987050472,0.008977919987050472,formation_incremental,10,incremental
20260530-24-05,129-12-1235,129,12,1235,9-2-1,0.010502537315637996,0.010502537315637996,formation_incremental,10,incremental
20260530-24-05,129-12-1235,129,12,1235,9-2-3,0.007718404859302338,0.007718404859302338,formation_incremental,10,incremental
20260530-24-05,129-12-1235,129,12,1235,9-2-5,0.008604929136761861,0.008604929136761861,formation_incremental,10,incremental
20260530-24-06,127-17-1357,127,17,1357,1-7-3,0.010146929670210627,0.010146929670210627,formation_incremental,10,incremental
20260530-24-06,127-17-1357,127,17,1357,1-7-5,0.010509326196049464,0.010509326196049464,formation_incremental,10,incremental
20260530-24-06,127-17-1357,127,17,1357,2-1-3,0.0066414845975275045,0.0066414845975275045,formation_incremental,10,incremental
20260530-24-06,127-17-1357,127,17,1357,2-1-5,0.0068786845213253565,0.0068786845213253565,formation_incremental,10,incremental
20260530-24-06,127-17-1357,127,17,1357,2-1-7,0.006781733294474046,0.006781733294474046,formation_incremental,10,incremental
20260530-24-06,127-17-1357,127,17,1357,2-7-1,0.008885854747354986,0.008885854747354986,formation_incremental,10,incremental
20260530-24-06,127-17-1357,127,17,1357,2-7-3,0.006295877623292253,0.006295877623292253,formation_incremental,10,incremental
20260530-24-06,127-17-1357,127,17,1357,2-7-5,0.006520734230358914,0.006520734230358914,formation_incremental,10,incremental
20260530-24-06,127-17-1357,127,17,1357,7-1-3,0.008042252964254653,0.008042252964254653,formation_incremental,10,incremental
20260530-24-06,127-17-1357,127,17,1357,7-1-5,0.008329481182926488,0.008329481182926488,formation_incremental,10,incremental
20260530-24-07,137-17-1237,137,17,1237,1-7-2,0.009729416480773932,0.009729416480773932,formation_incremental,8,incremental
20260530-24-07,137-17-1237,137,17,1237,1-7-3,0.007300767477073983,0.007300767477073983,formation_incremental,8,incremental
20260530-24-07,137-17-1237,137,17,1237,3-1-2,0.0074326580347516885,0.0074326580347516885,formation_incremental,8,incremental
20260530-24-07,137-17-1237,137,17,1237,3-1-7,0.01073333223596727,0.01073333223596727,formation_incremental,8,incremental
20260530-24-07,137-17-1237,137,17,1237,3-7-1,0.010997815952132815,0.010997815952132815,formation_incremental,8,incremental
20260530-24-07,137-17-1237,137,17,1237,3-7-2,0.008882478577269308,0.008882478577269308,formation_incremental,8,incremental
20260530-24-07,137-17-1237,137,17,1237,7-1-2,0.010810276338000416,0.010810276338000416,formation_incremental,8,incremental
20260530-24-07,137-17-1237,137,17,1237,7-1-3,0.008111823978613143,0.008111823978613143,formation_incremental,8,incremental
20260530-24-08,279-12-1279,279,12,1279,2-1-7,0.01080239976735405,0.01080239976735405,formation_incremental,10,incremental
20260530-24-08,279-12-1279,279,12,1279,2-1-9,0.008304115988131489,0.008304115988131489,formation_incremental,10,incremental
20260530-24-08,279-12-1279,279,12,1279,7-1-2,0.012935543767934836,0.012935543767934836,formation_incremental,10,incremental
20260530-24-08,279-12-1279,279,12,1279,7-1-9,0.007646466455977545,0.007646466455977545,formation_incremental,10,incremental
20260530-24-08,279-12-1279,279,12,1279,7-2-1,0.012810714384951174,0.012810714384951174,formation_incremental,10,incremental
20260530-24-08,279-12-1279,279,12,1279,7-2-9,0.008806522255346646,0.008806522255346646,formation_incremental,10,incremental
20260530-24-08,279-12-1279,279,12,1279,9-1-2,0.009664908059990268,0.009664908059990268,formation_incremental,10,incremental
20260530-24-08,279-12-1279,279,12,1279,9-1-7,0.007431913798130264,0.007431913798130264,formation_incremental,10,incremental
20260530-24-08,279-12-1279,279,12,1279,9-2-1,0.009571640661930588,0.009571640661930588,formation_incremental,10,incremental
20260530-24-08,279-12-1279,279,12,1279,9-2-7,0.008559419522711392,0.008559419522711392,formation_incremental,10,incremental
20260530-24-09,129-23-1239,129,23,1239,1-2-3,0.00925274406765674,0.00925274406765674,formation_incremental,10,incremental
20260530-24-09,129-23-1239,129,23,1239,1-2-9,0.006548874282178483,0.006548874282178483,formation_incremental,10,incremental
20260530-24-09,129-23-1239,129,23,1239,1-3-2,0.007510617354233781,0.007510617354233781,formation_incremental,10,incremental
20260530-24-09,129-23-1239,129,23,1239,1-3-9,0.005930414792199299,0.005930414792199299,formation_incremental,10,incremental
20260530-24-09,129-23-1239,129,23,1239,2-3-1,0.012963120081429845,0.012963120081429845,formation_incremental,10,incremental
20260530-24-09,129-23-1239,129,23,1239,2-3-9,0.01189038883336502,0.01189038883336502,formation_incremental,10,incremental
20260530-24-09,129-23-1239,129,23,1239,9-2-1,0.008113962830070258,0.008113962830070258,formation_incremental,10,incremental
20260530-24-09,129-23-1239,129,23,1239,9-2-3,0.010515342503716949,0.010515342503716949,formation_incremental,10,incremental
20260530-24-09,129-23-1239,129,23,1239,9-3-1,0.007347700248537541,0.007347700248537541,formation_incremental,10,incremental
20260530-24-09,129-23-1239,129,23,1239,9-3-2,0.00853549101938248,0.00853549101938248,formation_incremental,10,incremental
20260530-24-10,125-15-1357,125,15,1357,1-5-3,0.008735116363756786,0.008735116363756786,formation_incremental,10,incremental
20260530-24-10,125-15-1357,125,15,1357,1-5-7,0.01179961443998815,0.01179961443998815,formation_incremental,10,incremental
20260530-24-10,125-15-1357,125,15,1357,2-1-3,0.00643326791495717,0.00643326791495717,formation_incremental,10,incremental
20260530-24-10,125-15-1357,125,15,1357,2-1-5,0.008235705834275015,0.008235705834275015,formation_incremental,10,incremental
20260530-24-10,125-15-1357,125,15,1357,2-1-7,0.00869021977779284,0.00869021977779284,formation_incremental,10,incremental
20260530-24-10,125-15-1357,125,15,1357,2-5-1,0.009139096622494498,0.009139096622494498,formation_incremental,10,incremental
20260530-24-10,125-15-1357,125,15,1357,2-5-3,0.0070478620926813906,0.0070478620926813906,formation_incremental,10,incremental
20260530-24-10,125-15-1357,125,15,1357,2-5-7,0.009520429019686492,0.009520429019686492,formation_incremental,10,incremental
20260530-24-10,125-15-1357,125,15,1357,5-1-3,0.012505054338383002,0.012505054338383002,formation_incremental,10,incremental
20260530-24-10,125-15-1357,125,15,1357,5-1-7,0.01689214128345743,0.01689214128345743,formation_incremental,10,incremental
20260530-24-11,157-15-1579,157,15,1579,1-5-7,0.011855116557040586,0.011855116557040586,formation_incremental,8,incremental
20260530-24-11,157-15-1579,157,15,1579,1-5-9,0.00887847179169504,0.00887847179169504,formation_incremental,8,incremental
20260530-24-11,157-15-1579,157,15,1579,5-1-7,0.011384934312780433,0.011384934312780433,formation_incremental,8,incremental
20260530-24-11,157-15-1579,157,15,1579,5-1-9,0.008526345368261398,0.008526345368261398,formation_incremental,8,incremental
20260530-24-11,157-15-1579,157,15,1579,7-1-5,0.006039751496152497,0.006039751496152497,formation_incremental,8,incremental
20260530-24-11,157-15-1579,157,15,1579,7-1-9,0.004404090699670336,0.004404090699670336,formation_incremental,8,incremental
20260530-24-11,157-15-1579,157,15,1579,7-5-1,0.006976665291021675,0.006976665291021675,formation_incremental,8,incremental
20260530-24-11,157-15-1579,157,15,1579,7-5-9,0.00582746572918903,0.00582746572918903,formation_incremental,8,incremental
20260530-24-12,125-15-1357,125,15,1357,1-5-3,0.006234839479445033,0.006234839479445033,formation_incremental,10,incremental
20260530-24-12,125-15-1357,125,15,1357,1-5-7,0.008624140058000548,0.008624140058000548,formation_incremental,10,incremental
20260530-24-12,125-15-1357,125,15,1357,2-1-3,0.003274481687960688,0.003274481687960688,formation_incremental,10,incremental
20260530-24-12,125-15-1357,125,15,1357,2-1-5,0.006848727179861703,0.006848727179861703,formation_incremental,10,incremental
20260530-24-12,125-15-1357,125,15,1357,2-1-7,0.004529320889083201,0.004529320889083201,formation_incremental,10,incremental
20260530-24-12,125-15-1357,125,15,1357,2-5-1,0.005833493616637258,0.005833493616637258,formation_incremental,10,incremental
20260530-24-12,125-15-1357,125,15,1357,2-5-3,0.003366918225067118,0.003366918225067118,formation_incremental,10,incremental
20260530-24-12,125-15-1357,125,15,1357,2-5-7,0.004657180739382567,0.004657180739382567,formation_incremental,10,incremental
20260530-24-12,125-15-1357,125,15,1357,5-1-3,0.006875394745389613,0.006875394745389613,formation_incremental,10,incremental
20260530-24-12,125-15-1357,125,15,1357,5-1-7,0.009510167412290597,0.009510167412290597,formation_incremental,10,incremental
20260530-43-01,256-26-1256,256,26,1256,2-6-1,0.017882422411115314,0.017882422411115314,formation_incremental,8,incremental
20260530-43-01,256-26-1256,256,26,1256,2-6-5,0.02001160024049371,0.02001160024049371,formation_incremental,8,incremental
20260530-43-01,256-26-1256,256,26,1256,5-2-1,0.010025851068122846,0.010025851068122846,formation_incremental,8,incremental
20260530-43-01,256-26-1256,256,26,1256,5-2-6,0.012498011467610563,0.012498011467610563,formation_incremental,8,incremental
20260530-43-01,256-26-1256,256,26,1256,5-6-1,0.011141633109142353,0.011141633109142353,formation_incremental,8,incremental
20260530-43-01,256-26-1256,256,26,1256,5-6-2,0.01229911663096118,0.01229911663096118,formation_incremental,8,incremental
20260530-43-01,256-26-1256,256,26,1256,6-2-1,0.02047731808920749,0.02047731808920749,formation_incremental,8,incremental
20260530-43-01,256-26-1256,256,26,1256,6-2-5,0.022915458218006203,0.022915458218006203,formation_incremental,8,incremental
20260530-43-02,156-56-1256,156,56,1256,1-5-2,0.013650114879090689,0.013650114879090689,formation_incremental,8,incremental
20260530-43-02,156-56-1256,156,56,1256,1-5-6,0.01643600396249996,0.01643600396249996,formation_incremental,8,incremental
20260530-43-02,156-56-1256,156,56,1256,1-6-2,0.014123468761634403,0.014123468761634403,formation_incremental,8,incremental
20260530-43-02,156-56-1256,156,56,1256,1-6-5,0.01646862820861337,0.01646862820861337,formation_incremental,8,incremental
20260530-43-02,156-56-1256,156,56,1256,5-6-1,0.018980475769684868,0.018980475769684868,formation_incremental,8,incremental
20260530-43-02,156-56-1256,156,56,1256,5-6-2,0.01654836892993553,0.01654836892993553,formation_incremental,8,incremental
20260530-43-02,156-56-1256,156,56,1256,6-5-1,0.015914911517178842,0.015914911517178842,formation_incremental,8,incremental
20260530-43-02,156-56-1256,156,56,1256,6-5-2,0.013875617791109147,0.013875617791109147,formation_incremental,8,incremental
20260530-43-03,457-47-2457,457,47,2457,4-7-2,0.015460685809251657,0.015460685809251657,formation_incremental,8,incremental
20260530-43-03,457-47-2457,457,47,2457,4-7-5,0.013822415644965029,0.013822415644965029,formation_incremental,8,incremental
20260530-43-03,457-47-2457,457,47,2457,5-4-2,0.010825191903751846,0.010825191903751846,formation_incremental,8,incremental
20260530-43-03,457-47-2457,457,47,2457,5-4-7,0.012446859171972462,0.012446859171972462,formation_incremental,8,incremental
20260530-43-03,457-47-2457,457,47,2457,5-7-2,0.0120197167449869,0.0120197167449869,formation_incremental,8,incremental
20260530-43-03,457-47-2457,457,47,2457,5-7-4,0.01246908226383156,0.01246908226383156,formation_incremental,8,incremental
20260530-43-03,457-47-2457,457,47,2457,7-4-2,0.014505256116762332,0.014505256116762332,formation_incremental,8,incremental
20260530-43-03,457-47-2457,457,47,2457,7-4-5,0.012968226736913752,0.012968226736913752,formation_incremental,8,incremental
20260530-43-04,147-14-1345,147,14,1345,1-4-3,0.00858167309345315,0.00858167309345315,formation_incremental,10,incremental
20260530-43-04,147-14-1345,147,14,1345,1-4-5,0.010950611763436655,0.010950611763436655,formation_incremental,10,incremental
20260530-43-04,147-14-1345,147,14,1345,4-1-3,0.009871796787403806,0.009871796787403806,formation_incremental,10,incremental
20260530-43-04,147-14-1345,147,14,1345,4-1-5,0.012596869264207944,0.012596869264207944,formation_incremental,10,incremental
20260530-43-04,147-14-1345,147,14,1345,7-1-3,0.009497768393487795,0.009497768393487795,formation_incremental,10,incremental
20260530-43-04,147-14-1345,147,14,1345,7-1-4,0.014229745862916494,0.014229745862916494,formation_incremental,10,incremental
20260530-43-04,147-14-1345,147,14,1345,7-1-5,0.012119591735027689,0.012119591735027689,formation_incremental,10,incremental
20260530-43-04,147-14-1345,147,14,1345,7-4-1,0.011712271597018254,0.011712271597018254,formation_incremental,10,incremental
20260530-43-04,147-14-1345,147,14,1345,7-4-3,0.009145076444502858,0.009145076444502858,formation_incremental,10,incremental
20260530-43-04,147-14-1345,147,14,1345,7-4-5,0.011669540496374673,0.011669540496374673,formation_incremental,10,incremental
20260530-43-05,137-37-2347,137,37,2347,1-3-2,0.010216789550171638,0.010216789550171638,formation_incremental,10,incremental
20260530-43-05,137-37-2347,137,37,2347,1-3-4,0.011794406644196335,0.011794406644196335,formation_incremental,10,incremental
