race_id,formation,first_numbers,second_numbers,third_numbers,ticket,ticket_probability_estimate,placement_probability,probability_scope,formation_ticket_count,role_score_method
20260529-21-01,125-12-1234,125,12,1234,5-2-1,0.010848232692162547,0.010848232692162547,formation_incremental,10,incremental
20260529-21-01,125-12-1234,125,12,1234,5-2-3,0.010118468726613395,0.010118468726613395,formation_incremental,10,incremental
20260529-21-01,125-12-1234,125,12,1234,5-2-4,0.011929372526935393,0.011929372526935393,formation_incremental,10,incremental
20260529-21-02,125-15-1457,125,15,1457,1-5-4,0.010705965539978466,0.010705965539978466,formation_incremental,10,incremental
20260529-21-02,125-15-1457,125,15,1457,1-5-7,0.012311078959039858,0.012311078959039858,formation_incremental,10,incremental
20260529-21-02,125-15-1457,125,15,1457,2-1-4,0.00950646996254205,0.00950646996254205,formation_incremental,10,incremental
20260529-21-02,125-15-1457,125,15,1457,2-1-5,0.010048013020293182,0.010048013020293182,formation_incremental,10,incremental
20260529-21-02,125-15-1457,125,15,1457,2-1-7,0.010931746594322706,0.010931746594322706,formation_incremental,10,incremental
20260529-21-02,125-15-1457,125,15,1457,2-5-1,0.009381098897464073,0.009381098897464073,formation_incremental,10,incremental
20260529-21-02,125-15-1457,125,15,1457,2-5-4,0.008680516736652632,0.008680516736652632,formation_incremental,10,incremental
20260529-21-02,125-15-1457,125,15,1457,2-5-7,0.009981960669603697,0.009981960669603697,formation_incremental,10,incremental
20260529-21-02,125-15-1457,125,15,1457,5-1-4,0.007748518000371299,0.007748518000371299,formation_incremental,10,incremental
20260529-21-02,125-15-1457,125,15,1457,5-1-7,0.008910230148032454,0.008910230148032454,formation_incremental,10,incremental
20260529-21-03,257-27-1257,257,27,1257,2-7-1,0.018552038561413544,0.018552038561413544,formation_incremental,8,incremental
20260529-21-03,257-27-1257,257,27,1257,2-7-5,0.02247340327766156,0.02247340327766156,formation_incremental,8,incremental
20260529-21-03,257-27-1257,257,27,1257,5-2-1,0.013232524079289307,0.013232524079289307,formation_incremental,8,incremental
20260529-21-03,257-27-1257,257,27,1257,5-2-7,0.024022174042114305,0.024022174042114305,formation_incremental,8,incremental
20260529-21-03,257-27-1257,257,27,1257,5-7-1,0.012816813375649131,0.012816813375649131,formation_incremental,8,incremental
20260529-21-03,257-27-1257,257,27,1257,5-7-2,0.021049281672024134,0.021049281672024134,formation_incremental,8,incremental
20260529-21-03,257-27-1257,257,27,1257,7-2-1,0.016106364395800727,0.016106364395800727,formation_incremental,8,incremental
20260529-21-03,257-27-1257,257,27,1257,7-2-5,0.019510784284194595,0.019510784284194595,formation_incremental,8,incremental
20260529-21-04,125-12-1235,125,12,1235,1-2-3,0.014460060167259195,0.014460060167259195,formation_incremental,8,incremental
20260529-21-04,125-12-1235,125,12,1235,1-2-5,0.011396142721928928,0.011396142721928928,formation_incremental,8,incremental
20260529-21-04,125-12-1235,125,12,1235,2-1-3,0.010266978237911763,0.010266978237911763,formation_incremental,8,incremental
20260529-21-04,125-12-1235,125,12,1235,2-1-5,0.00809152575914614,0.00809152575914614,formation_incremental,8,incremental
20260529-21-04,125-12-1235,125,12,1235,5-1-2,0.012763528623850473,0.012763528623850473,formation_incremental,8,incremental
20260529-21-04,125-12-1235,125,12,1235,5-1-3,0.011926594571451737,0.011926594571451737,formation_incremental,8,incremental
20260529-21-04,125-12-1235,125,12,1235,5-2-1,0.017353255145632455,0.017353255145632455,formation_incremental,8,incremental
20260529-21-04,125-12-1235,125,12,1235,5-2-3,0.015192029220927926,0.015192029220927926,formation_incremental,8,incremental
20260529-21-05,237-27-2347,237,27,2347,2-7-3,0.012182792118902263,0.012182792118902263,formation_incremental,8,incremental
20260529-21-05,237-27-2347,237,27,2347,2-7-4,0.014590923790425312,0.014590923790425312,formation_incremental,8,incremental
20260529-21-05,237-27-2347,237,27,2347,3-2-4,0.010370766039587411,0.010370766039587411,formation_incremental,8,incremental
20260529-21-05,237-27-2347,237,27,2347,3-2-7,0.009682597356108168,0.009682597356108168,formation_incremental,8,incremental
20260529-21-05,237-27-2347,237,27,2347,3-7-2,0.012995353714205177,0.012995353714205177,formation_incremental,8,incremental
20260529-21-05,237-27-2347,237,27,2347,3-7-4,0.010933755108309205,0.010933755108309205,formation_incremental,8,incremental
20260529-21-05,237-27-2347,237,27,2347,7-2-3,0.01024683370891008,0.01024683370891008,formation_incremental,8,incremental
20260529-21-05,237-27-2347,237,27,2347,7-2-4,0.012272290972435955,0.012272290972435955,formation_incremental,8,incremental
20260529-21-06,247-24-2457,247,24,2457,2-4-5,0.016017880485117313,0.016017880485117313,formation_incremental,8,incremental
20260529-21-06,247-24-2457,247,24,2457,2-4-7,0.01779362415419521,0.01779362415419521,formation_incremental,8,incremental
20260529-21-06,247-24-2457,247,24,2457,4-2-5,0.01551803651645294,0.01551803651645294,formation_incremental,8,incremental
20260529-21-06,247-24-2457,247,24,2457,4-2-7,0.01723836743827584,0.01723836743827584,formation_incremental,8,incremental
20260529-21-06,247-24-2457,247,24,2457,7-2-4,0.013012593228515373,0.013012593228515373,formation_incremental,8,incremental
20260529-21-06,247-24-2457,247,24,2457,7-2-5,0.011245779713636857,0.011245779713636857,formation_incremental,8,incremental
20260529-21-06,247-24-2457,247,24,2457,7-4-2,0.012026579856475652,0.012026579856475652,formation_incremental,8,incremental
20260529-21-06,247-24-2457,247,24,2457,7-4-5,0.012548903965608859,0.012548903965608859,formation_incremental,8,incremental
20260529-21-07,147-14-1347,147,14,1347,1-4-3,0.010648623726180516,0.010648623726180516,formation_incremental,8,incremental
20260529-21-07,147-14-1347,147,14,1347,1-4-7,0.01208737287626425,0.01208737287626425,formation_incremental,8,incremental
20260529-21-07,147-14-1347,147,14,1347,4-1-3,0.014424017996501092,0.014424017996501092,formation_incremental,8,incremental
20260529-21-07,147-14-1347,147,14,1347,4-1-7,0.016372865487678433,0.016372865487678433,formation_incremental,8,incremental
20260529-21-07,147-14-1347,147,14,1347,7-1-3,0.009627664057434811,0.009627664057434811,formation_incremental,8,incremental
20260529-21-07,147-14-1347,147,14,1347,7-1-4,0.01333617481317997,0.01333617481317997,formation_incremental,8,incremental
20260529-21-07,147-14-1347,147,14,1347,7-4-1,0.015483419206692349,0.015483419206692349,formation_incremental,8,incremental
20260529-21-07,147-14-1347,147,14,1347,7-4-3,0.011668444569609877,0.011668444569609877,formation_incremental,8,incremental
20260529-21-08,345-13-1345,345,13,1345,3-1-4,0.00916615667204087,0.00916615667204087,formation_incremental,10,incremental
20260529-21-08,345-13-1345,345,13,1345,3-1-5,0.007723410774887984,0.007723410774887984,formation_incremental,10,incremental
20260529-21-08,345-13-1345,345,13,1345,4-1-3,0.01169171136850622,0.01169171136850622,formation_incremental,10,incremental
20260529-21-08,345-13-1345,345,13,1345,4-1-5,0.008955494617239419,0.008955494617239419,formation_incremental,10,incremental
20260529-21-08,345-13-1345,345,13,1345,4-3-1,0.011048707361204026,0.011048707361204026,formation_incremental,10,incremental
20260529-21-08,345-13-1345,345,13,1345,4-3-5,0.00823234419668476,0.00823234419668476,formation_incremental,10,incremental
20260529-21-08,345-13-1345,345,13,1345,5-1-3,0.013050361584732561,0.013050361584732561,formation_incremental,10,incremental
20260529-21-08,345-13-1345,345,13,1345,5-1-4,0.011863482089632643,0.011863482089632643,formation_incremental,10,incremental
20260529-21-08,345-13-1345,345,13,1345,5-3-1,0.012332636477497234,0.012332636477497234,formation_incremental,10,incremental
20260529-21-08,345-13-1345,345,13,1345,5-3-4,0.010905513554221355,0.010905513554221355,formation_incremental,10,incremental
20260529-21-09,124-24-2457,124,24,2457,1-2-4,0.011710467995872715,0.011710467995872715,formation_incremental,10,incremental
20260529-21-09,124-24-2457,124,24,2457,1-2-5,0.009960667123837929,0.009960667123837929,formation_incremental,10,incremental
20260529-21-09,124-24-2457,124,24,2457,1-2-7,0.00977754216873501,0.00977754216873501,formation_incremental,10,incremental
20260529-21-09,124-24-2457,124,24,2457,1-4-2,0.014070970395784092,0.014070970395784092,formation_incremental,10,incremental
20260529-21-09,124-24-2457,124,24,2457,1-4-5,0.011452954155352926,0.011452954155352926,formation_incremental,10,incremental
20260529-21-09,124-24-2457,124,24,2457,1-4-7,0.011242393789323282,0.011242393789323282,formation_incremental,10,incremental
20260529-21-09,124-24-2457,124,24,2457,2-4-5,0.011331737197172053,0.011331737197172053,formation_incremental,10,incremental
20260529-21-09,124-24-2457,124,24,2457,2-4-7,0.011123405381675078,0.011123405381675078,formation_incremental,10,incremental
20260529-21-09,124-24-2457,124,24,2457,4-2-5,0.01552758071747196,0.01552758071747196,formation_incremental,10,incremental
20260529-21-09,124-24-2457,124,24,2457,4-2-7,0.015242109123411868,0.015242109123411868,formation_incremental,10,incremental
20260529-21-10,147-14-1345,147,14,1345,1-4-3,0.019868420685446805,0.019868420685446805,formation_incremental,10,incremental
20260529-21-10,147-14-1345,147,14,1345,1-4-5,0.018297218162849082,0.018297218162849082,formation_incremental,10,incremental
20260529-21-10,147-14-1345,147,14,1345,4-1-3,0.018481456075774467,0.018481456075774467,formation_incremental,10,incremental
20260529-21-10,147-14-1345,147,14,1345,4-1-5,0.0170199352600407,0.0170199352600407,formation_incremental,10,incremental
20260529-21-10,147-14-1345,147,14,1345,7-1-3,0.010262101893143355,0.010262101893143355,formation_incremental,10,incremental
20260529-21-10,147-14-1345,147,14,1345,7-1-4,0.012518099940289846,0.012518099940289846,formation_incremental,10,incremental
20260529-21-10,147-14-1345,147,14,1345,7-1-5,0.00945057083906858,0.00945057083906858,formation_incremental,10,incremental
20260529-21-10,147-14-1345,147,14,1345,7-4-1,0.01163040102449494,0.01163040102449494,formation_incremental,10,incremental
20260529-21-10,147-14-1345,147,14,1345,7-4-3,0.011677372990442981,0.011677372990442981,formation_incremental,10,incremental
20260529-21-10,147-14-1345,147,14,1345,7-4-5,0.01075392174132897,0.01075392174132897,formation_incremental,10,incremental
20260529-21-11,347-34-3457,347,34,3457,3-4-5,0.01132397086337561,0.01132397086337561,formation_incremental,8,incremental
20260529-21-11,347-34-3457,347,34,3457,3-4-7,0.01245935373893938,0.01245935373893938,formation_incremental,8,incremental
20260529-21-11,347-34-3457,347,34,3457,4-3-5,0.0100430401578425,0.0100430401578425,formation_incremental,8,incremental
20260529-21-11,347-34-3457,347,34,3457,4-3-7,0.011049992220099447,0.011049992220099447,formation_incremental,8,incremental
20260529-21-11,347-34-3457,347,34,3457,7-3-4,0.01120180728456349,0.01120180728456349,formation_incremental,8,incremental
20260529-21-11,347-34-3457,347,34,3457,7-3-5,0.008546327105543617,0.008546327105543617,formation_incremental,8,incremental
20260529-21-11,347-34-3457,347,34,3457,7-4-3,0.01314607273111487,0.01314607273111487,formation_incremental,8,incremental
20260529-21-11,347-34-3457,347,34,3457,7-4-5,0.008940896778173554,0.008940896778173554,formation_incremental,8,incremental
20260529-21-12,237-23-2357,237,23,2357,2-3-5,0.02020356195399126,0.02020356195399126,formation_incremental,8,incremental
20260529-21-12,237-23-2357,237,23,2357,2-3-7,0.02091281119648929,0.02091281119648929,formation_incremental,8,incremental
20260529-21-12,237-23-2357,237,23,2357,3-2-5,0.02137596434949053,0.02137596434949053,formation_incremental,8,incremental
20260529-21-12,237-23-2357,237,23,2357,3-2-7,0.02212637096378292,0.02212637096378292,formation_incremental,8,incremental
20260529-21-12,237-23-2357,237,23,2357,7-2-3,0.012767983829708514,0.012767983829708514,formation_incremental,8,incremental
20260529-21-12,237-23-2357,237,23,2357,7-2-5,0.009417196514896602,0.009417196514896602,formation_incremental,8,incremental
20260529-21-12,237-23-2357,237,23,2357,7-3-2,0.011832497341689382,0.011832497341689382,formation_incremental,8,incremental
20260529-21-12,237-23-2357,237,23,2357,7-3-5,0.011927347428739937,0.011927347428739937,formation_incremental,8,incremental
20260529-37-01,347-57-1457,347,57,1457,3-5-1,0.012312068844801292,0.012312068844801292,formation_incremental,12,incremental
20260529-37-01,347-57-1457,347,57,1457,3-5-4,0.012364380773717076,0.012364380773717076,formation_incremental,12,incremental
20260529-37-01,347-57-1457,347,57,1457,3-5-7,0.015669198758208127,0.015669198758208127,formation_incremental,12,incremental
20260529-37-01,347-57-1457,347,57,1457,3-7-1,0.013646619099939339,0.013646619099939339,formation_incremental,12,incremental
20260529-37-01,347-57-1457,347,57,1457,3-7-4,0.013704601310508135,0.013704601310508135,formation_incremental,12,incremental
20260529-37-01,347-57-1457,347,57,1457,3-7-5,0.01620909472935251,0.01620909472935251,formation_incremental,12,incremental
20260529-37-01,347-57-1457,347,57,1457,4-5-1,0.012362360159034136,0.012362360159034136,formation_incremental,12,incremental
20260529-37-01,347-57-1457,347,57,1457,4-5-7,0.015733202997337985,0.015733202997337985,formation_incremental,12,incremental
20260529-37-01,347-57-1457,347,57,1457,4-7-1,0.013702361673995914,0.013702361673995914,formation_incremental,12,incremental
20260529-37-01,347-57-1457,347,57,1457,4-7-5,0.016275304290616296,0.016275304290616296,formation_incremental,12,incremental
20260529-37-01,347-57-1457,347,57,1457,7-5-1,0.012696759451913061,0.012696759451913061,formation_incremental,12,incremental
20260529-37-01,347-57-1457,347,57,1457,7-5-4,0.012750705867116036,0.012750705867116036,formation_incremental,12,incremental
20260529-37-02,123-27-2347,123,27,2347,1-2-3,0.013459800296273472,0.013459800296273472,formation_incremental,12,incremental
20260529-37-02,123-27-2347,123,27,2347,1-2-4,0.012177767351403888,0.012177767351403888,formation_incremental,12,incremental
20260529-37-02,123-27-2347,123,27,2347,1-2-7,0.014403543054462127,0.014403543054462127,formation_incremental,12,incremental
20260529-37-02,123-27-2347,123,27,2347,1-7-2,0.012184401856040217,0.012184401856040217,formation_incremental,12,incremental
20260529-37-02,123-27-2347,123,27,2347,1-7-3,0.013167188770890579,0.013167188770890579,formation_incremental,12,incremental
20260529-37-02,123-27-2347,123,27,2347,1-7-4,0.011913026790473066,0.011913026790473066,formation_incremental,12,incremental
20260529-37-02,123-27-2347,123,27,2347,2-7-3,0.019226792739676913,0.019226792739676913,formation_incremental,12,incremental
20260529-37-02,123-27-2347,123,27,2347,2-7-4,0.01739545934884869,0.01739545934884869,formation_incremental,12,incremental
20260529-37-02,123-27-2347,123,27,2347,3-2-4,0.010380733315843351,0.010380733315843351,formation_incremental,12,incremental
20260529-37-02,123-27-2347,123,27,2347,3-2-7,0.01227805844347996,0.01227805844347996,formation_incremental,12,incremental
20260529-37-02,123-27-2347,123,27,2347,3-7-2,0.010386388787928264,0.010386388787928264,formation_incremental,12,incremental
20260529-37-02,123-27-2347,123,27,2347,3-7-4,0.010155059669631605,0.010155059669631605,formation_incremental,12,incremental
20260529-37-03,137-37-1237,137,37,1237,1-3-2,0.013143444067276463,0.013143444067276463,formation_incremental,8,incremental
20260529-37-03,137-37-1237,137,37,1237,1-3-7,0.01746609638935844,0.01746609638935844,formation_incremental,8,incremental
20260529-37-03,137-37-1237,137,37,1237,1-7-2,0.012359604230656454,0.012359604230656454,formation_incremental,8,incremental
20260529-37-03,137-37-1237,137,37,1237,1-7-3,0.017918651816371315,0.017918651816371315,formation_incremental,8,incremental
20260529-37-03,137-37-1237,137,37,1237,3-7-1,0.014415386641377995,0.014415386641377995,formation_incremental,8,incremental
20260529-37-03,137-37-1237,137,37,1237,3-7-2,0.010901668383569442,0.010901668383569442,formation_incremental,8,incremental
20260529-37-03,137-37-1237,137,37,1237,7-3-1,0.019137096895530493,0.019137096895530493,formation_incremental,8,incremental
20260529-37-03,137-37-1237,137,37,1237,7-3-2,0.014472472322072018,0.014472472322072018,formation_incremental,8,incremental
20260529-37-04,347-34-1357,347,34,1357,3-4-1,0.01188952862550382,0.01188952862550382,formation_incremental,11,incremental
20260529-37-04,347-34-1357,347,34,1357,3-4-5,0.011677568352119338,0.011677568352119338,formation_incremental,11,incremental
20260529-37-04,347-34-1357,347,34,1357,3-4-7,0.01297617939378819,0.01297617939378819,formation_incremental,11,incremental
20260529-37-04,347-34-1357,347,34,1357,4-3-1,0.01558921475712171,0.01558921475712171,formation_incremental,11,incremental
20260529-37-04,347-34-1357,347,34,1357,4-3-5,0.015311298422013103,0.015311298422013103,formation_incremental,11,incremental
20260529-37-04,347-34-1357,347,34,1357,4-3-7,0.01701400061082148,0.01701400061082148,formation_incremental,11,incremental
20260529-37-04,347-34-1357,347,34,1357,7-3-1,0.009275643920873662,0.009275643920873662,formation_incremental,11,incremental
20260529-37-04,347-34-1357,347,34,1357,7-3-5,0.00911028261150534,0.00911028261150534,formation_incremental,11,incremental
20260529-37-04,347-34-1357,347,34,1357,7-4-1,0.008685930935098908,0.008685930935098908,formation_incremental,11,incremental
20260529-37-04,347-34-1357,347,34,1357,7-4-3,0.010484858330383385,0.010484858330383385,formation_incremental,11,incremental
20260529-37-04,347-34-1357,347,34,1357,7-4-5,0.008531082719194616,0.008531082719194616,formation_incremental,11,incremental
20260529-37-05,137-57-1457,137,57,1457,1-5-4,0.007843817813310967,0.007843817813310967,formation_incremental,12,incremental
20260529-37-05,137-57-1457,137,57,1457,1-5-7,0.011761758644644437,0.011761758644644437,formation_incremental,12,incremental
20260529-37-05,137-57-1457,137,57,1457,1-7-4,0.008592957608613708,0.008592957608613708,formation_incremental,12,incremental
20260529-37-05,137-57-1457,137,57,1457,1-7-5,0.011993959957121436,0.011993959957121436,formation_incremental,12,incremental
20260529-37-05,137-57-1457,137,57,1457,3-5-1,0.00829590315182677,0.00829590315182677,formation_incremental,12,incremental
20260529-37-05,137-57-1457,137,57,1457,3-5-4,0.0063647570200862135,0.0063647570200862135,formation_incremental,12,incremental
20260529-37-05,137-57-1457,137,57,1457,3-5-7,0.009543915690522754,0.009543915690522754,formation_incremental,12,incremental
20260529-37-05,137-57-1457,137,57,1457,3-7-1,0.009088220278120085,0.009088220278120085,formation_incremental,12,incremental
20260529-37-05,137-57-1457,137,57,1457,3-7-4,0.0069726361020158835,0.0069726361020158835,formation_incremental,12,incremental
20260529-37-05,137-57-1457,137,57,1457,3-7-5,0.009732332220436691,0.009732332220436691,formation_incremental,12,incremental
20260529-37-05,137-57-1457,137,57,1457,7-5-1,0.015210210411941658,0.015210210411941658,formation_incremental,12,incremental
20260529-37-05,137-57-1457,137,57,1457,7-5-4,0.011669530336196913,0.011669530336196913,formation_incremental,12,incremental
20260529-37-06,136-13-1235,136,13,1235,1-3-2,0.01834551390997107,0.01834551390997107,formation_incremental,10,incremental
20260529-37-06,136-13-1235,136,13,1235,1-3-5,0.020391601211120616,0.020391601211120616,formation_incremental,10,incremental
20260529-37-06,136-13-1235,136,13,1235,3-1-2,0.01155125285109446,0.01155125285109446,formation_incremental,10,incremental
20260529-37-06,136-13-1235,136,13,1235,3-1-5,0.012839571722235266,0.012839571722235266,formation_incremental,10,incremental
20260529-37-06,136-13-1235,136,13,1235,6-1-2,0.009517415358173959,0.009517415358173959,formation_incremental,10,incremental
20260529-37-06,136-13-1235,136,13,1235,6-1-3,0.011358901321164737,0.011358901321164737,formation_incremental,10,incremental
20260529-37-06,136-13-1235,136,13,1235,6-1-5,0.010578898988433087,0.010578898988433087,formation_incremental,10,incremental
20260529-37-06,136-13-1235,136,13,1235,6-3-1,0.01066183982357652,0.01066183982357652,formation_incremental,10,incremental
20260529-37-06,136-13-1235,136,13,1235,6-3-2,0.010264596699432518,0.010264596699432518,formation_incremental,10,incremental
20260529-37-06,136-13-1235,136,13,1235,6-3-5,0.011409413958910618,0.011409413958910618,formation_incremental,10,incremental
20260529-37-07,127-27-1237,127,27,1237,1-2-3,0.013939524413427615,0.013939524413427615,formation_incremental,8,incremental
20260529-37-07,127-27-1237,127,27,1237,1-2-7,0.015251391581427355,0.015251391581427355,formation_incremental,8,incremental
20260529-37-07,127-27-1237,127,27,1237,1-7-2,0.012177408433882068,0.012177408433882068,formation_incremental,8,incremental
20260529-37-07,127-27-1237,127,27,1237,1-7-3,0.013968249614646145,0.013968249614646145,formation_incremental,8,incremental
